2016-03-01,1,19
2016-03-01,2,11
2016-03-01,3,11
2016-03-01,4,6
2016-03-01,5,11
2016-03-01,6,7
2016-03-01,7,14
2016-03-02,1,28
2016-03-02,2,29
2016-03-02,3,15
2016-03-02,4,12
2016-03-02,5,4
2016-03-02,6,10
2016-03-02,7,10
2016-03-03,1,17
2016-03-03,2,8
2016-03-03,3,18
2016-03-03,4,11
2016-03-03,5,11
2016-03-03,6,5
2016-03-03,7,6
2016-03-04,1,10
2016-03-04,2,15
2016-03-04,3,12
2016-03-04,4,13
2016-03-04,5,8
2016-03-04,6,8
2016-03-04,7,12
2016-03-05,1,9
2016-03-05,2,13
2016-03-05,3,12
2016-03-05,4,7
2016-03-05,5,14
2016-03-05,6,6
2016-03-05,7,7
2016-03-06,1,11
2016-03-06,2,14
2016-03-06,3,14
2016-03-06,4,2
2016-03-06,5,7
2016-03-06,6,6
2016-03-06,7,10
2016-03-07,1,17
2016-03-07,2,23
2016-03-07,3,20
2016-03-07,4,13
2016-03-07,5,7
2016-03-07,6,13
2016-03-07,7,14
2016-03-08,1,12
2016-03-08,2,24
2016-03-08,3,26
2016-03-08,4,9
2016-03-08,5,2
2016-03-08,6,10
2016-03-08,7,9
2016-03-09,1,14
2016-03-09,2,12
2016-03-09,3,20
2016-03-09,4,11
2016-03-09,5,6
2016-03-09,6,7
2016-03-09,7,7
2016-03-10,1,13
2016-03-10,2,16
2016-03-10,3,16
2016-03-10,4,5
2016-03-10,5,9
2016-03-10,6,16
2016-03-10,7,5
2016-03-11,1,19
2016-03-11,2,10
2016-03-11,3,9
2016-03-11,4,7
2016-03-11,5,8
2016-03-11,6,7
2016-03-11,7,9
2016-03-12,1,14
2016-03-12,2,7
2016-03-12,3,11
2016-03-12,4,5
2016-03-12,5,8
2016-03-12,6,14
2016-03-12,7,8
2016-03-13,1,11
2016-03-13,2,11
2016-03-13,3,15
2016-03-13,4,12
2016-03-13,5,9
2016-03-13,6,11
2016-03-13,7,8
2016-03-14,1,18
2016-03-14,2,16
2016-03-14,3,13
2016-03-14,4,7
2016-03-14,5,13
2016-03-14,6,8
2016-03-14,7,8
2016-03-15,1,12
2016-03-15,2,16
2016-03-15,3,13
2016-03-15,4,14
2016-03-15,5,15
2016-03-15,6,22
2016-03-15,7,4
2016-03-16,1,25
2016-03-16,2,13
2016-03-16,3,13
2016-03-16,4,13
2016-03-16,5,15
2016-03-16,6,5
2016-03-16,7,6
2016-03-17,1,16
2016-03-17,2,15
2016-03-17,3,20
2016-03-17,4,13
2016-03-17,5,9
2016-03-17,6,9
2016-03-17,7,7
2016-03-18,1,25
2016-03-18,2,16
2016-03-18,3,22
2016-03-18,4,11
2016-03-18,5,10
