2016-03-01,603,2
2016-03-01,604,2
2016-03-01,606,1
2016-03-01,607,1
2016-03-01,608,1
2016-03-02,602,3
2016-03-02,603,1
2016-03-02,604,3
2016-03-02,605,1
2016-03-02,606,1
2016-03-02,608,1
2016-03-03,602,1
2016-03-03,603,3
2016-03-03,605,1
2016-03-04,601,1
2016-03-04,603,3
2016-03-04,604,2
2016-03-04,605,1
2016-03-04,608,1
2016-03-05,602,3
2016-03-05,603,1
2016-03-05,604,2
2016-03-06,602,2
2016-03-06,606,1
2016-03-06,607,1
2016-03-06,608,2
2016-03-07,601,2
2016-03-07,602,1
2016-03-07,603,5
2016-03-07,604,2
2016-03-07,607,3
2016-03-08,602,2
2016-03-08,603,3
2016-03-08,604,1
2016-03-08,605,1
2016-03-08,607,2
2016-03-08,608,1
2016-03-09,601,1
2016-03-09,602,4
2016-03-09,605,1
2016-03-09,607,1
2016-03-10,601,1
2016-03-10,602,2
2016-03-10,603,5
2016-03-10,604,5
2016-03-10,605,1
2016-03-10,607,1
2016-03-10,608,1
2016-03-11,602,1
2016-03-11,603,1
2016-03-11,605,2
2016-03-11,607,2
2016-03-11,608,1
2016-03-12,601,1
2016-03-12,602,1
2016-03-12,603,7
2016-03-12,604,1
2016-03-12,605,1
2016-03-12,606,2
2016-03-12,607,1
2016-03-13,601,1
2016-03-13,602,4
2016-03-13,603,1
2016-03-13,604,3
2016-03-13,607,1
2016-03-13,608,1
2016-03-14,602,2
2016-03-14,603,2
2016-03-14,604,2
2016-03-14,607,1
2016-03-14,608,1
2016-03-15,601,5
2016-03-15,602,2
2016-03-15,603,2
2016-03-15,604,3
2016-03-15,605,2
2016-03-15,606,4
2016-03-15,607,2
2016-03-15,608,2
2016-03-16,602,1
2016-03-16,603,3
2016-03-16,605,1
2016-03-17,601,1
2016-03-17,602,1
2016-03-17,604,2
2016-03-17,606,1
2016-03-17,607,2
2016-03-17,608,2
2016-03-18,602,5
2016-03-18,603,2
2016-03-18,604,1
2016-03-18,605,1
2016-03-18,606,1
2016-03-18,608,1
2016-03-19,601,1
2016-03-19,602,3
2016-03-19,603,2
2016-03-19,605,2
2016-03-19,606,1
2016-03-19,608,2
2016-03-20,601,1
2016-03-20,602,1
2016-03-20,603,3
2016-03-20,604,1
2016-03-20,605,3
2016-03-20,608,1
2016-03-21,602,7
2016-03-21,603,1
2016-03-21,604,1
2016-03-22,601,2
2016-03-22,602,1
2016-03-22,603,2
2016-03-22,604,2
2016-03-22,606,1
2016-03-22,607,1
2016-03-23,602,2
2016-03-23,603,2
2016-03-23,605,2
2016-03-23,607,2
2016-03-24,601,1
2016-03-24,606,1
2016-03-25,601,1
2016-03-25,602,3
2016-03-25,604,2
2016-03-25,607,1
2016-03-25,608,2
2016-03-26,601,3
2016-03-26,602,1
2016-03-26,603,2
2016-03-26,604,1
2016-03-26,605,2
2016-03-26,606,2
2016-03-26,607,3
2016-03-27,602,1
2016-03-27,603,2
2016-03-27,605,1
2016-03-27,606,2
2016-03-28,602,1
2016-03-28,603,2
2016-03-28,604,2
2016-03-28,608,3
2016-03-29,601,1
2016-03-29,602,4
2016-03-29,603,1
2016-03-29,604,3
2016-03-29,605,1
2016-03-29,607,1
2016-03-29,608,3
2016-03-30,602,3
2016-03-30,603,2
2016-03-30,604,3
2016-03-30,605,4
2016-03-30,608,2
2016-03-31,601,1
2016-03-31,602,3
2016-03-31,603,5
2016-03-31,605,1
2016-03-31,606,1
