2016-03-01,101,2
2016-03-01,102,2
2016-03-01,103,2
2016-03-01,104,3
2016-03-01,105,2
2016-03-01,107,1
2016-03-01,108,7
2016-03-02,101,5
2016-03-02,102,1
2016-03-02,103,2
2016-03-02,104,6
2016-03-02,105,2
2016-03-02,106,1
2016-03-02,107,5
2016-03-02,108,6
2016-03-03,101,3
2016-03-03,102,4
2016-03-03,103,2
2016-03-03,104,2
2016-03-03,105,1
2016-03-03,106,1
2016-03-03,107,3
2016-03-03,108,1
2016-03-04,101,2
2016-03-04,102,2
2016-03-04,103,1
2016-03-04,104,1
2016-03-04,106,1
2016-03-04,107,2
2016-03-04,108,1
2016-03-05,102,2
2016-03-05,103,1
2016-03-05,104,5
2016-03-05,108,1
2016-03-06,101,1
2016-03-06,102,2
2016-03-06,103,1
2016-03-06,104,1
2016-03-06,105,1
2016-03-06,106,1
2016-03-06,107,1
2016-03-06,108,3
2016-03-07,101,2
2016-03-07,102,3
2016-03-07,103,1
2016-03-07,105,5
2016-03-07,106,1
2016-03-07,107,3
2016-03-07,108,2
2016-03-08,101,2
2016-03-08,102,3
2016-03-08,104,2
2016-03-08,107,3
2016-03-08,108,2
2016-03-09,101,2
2016-03-09,102,4
2016-03-09,103,1
2016-03-09,106,1
2016-03-09,107,5
2016-03-09,108,1
2016-03-10,102,2
2016-03-10,103,3
2016-03-10,104,1
2016-03-10,105,2
2016-03-10,106,1
2016-03-10,107,3
2016-03-10,108,1
2016-03-11,101,2
2016-03-11,102,6
2016-03-11,103,1
2016-03-11,105,2
2016-03-11,106,3
2016-03-11,107,1
2016-03-11,108,4
2016-03-12,101,4
2016-03-12,102,3
2016-03-12,104,2
2016-03-12,106,1
2016-03-12,107,1
2016-03-12,108,3
2016-03-13,101,2
2016-03-13,102,1
2016-03-13,104,1
2016-03-13,107,6
2016-03-13,108,1
2016-03-14,101,1
2016-03-14,102,4
2016-03-14,103,4
2016-03-14,104,3
2016-03-14,105,1
2016-03-14,106,1
2016-03-14,107,3
2016-03-14,108,1
2016-03-15,101,1
2016-03-15,102,2
2016-03-15,103,1
2016-03-15,104,1
2016-03-15,105,1
2016-03-15,106,2
2016-03-15,107,4
2016-03-16,101,1
2016-03-16,102,5
2016-03-16,103,2
2016-03-16,104,3
2016-03-16,105,5
2016-03-16,106,4
2016-03-16,107,1
2016-03-16,108,4
2016-03-17,101,4
2016-03-17,104,2
2016-03-17,105,2
2016-03-17,106,3
2016-03-17,107,2
2016-03-17,108,3
2016-03-18,101,3
2016-03-18,102,3
2016-03-18,103,3
2016-03-18,104,6
2016-03-18,105,2
2016-03-18,106,2
2016-03-18,107,6
2016-03-19,101,1
2016-03-19,102,3
2016-03-19,103,2
2016-03-19,104,3
2016-03-19,105,2
2016-03-19,106,1
2016-03-19,107,2
2016-03-20,101,4
2016-03-20,102,2
2016-03-20,103,3
2016-03-20,104,3
2016-03-20,105,3
2016-03-20,106,1
2016-03-20,107,1
2016-03-20,108,2
2016-03-21,101,6
2016-03-21,102,5
2016-03-21,103,2
2016-03-21,104,3
2016-03-21,107,3
2016-03-21,108,1
2016-03-22,101,3
2016-03-22,102,2
2016-03-22,104,3
2016-03-22,106,2
2016-03-22,107,3
2016-03-23,101,1
2016-03-23,102,2
2016-03-23,104,1
2016-03-23,105,6
2016-03-23,106,1
2016-03-23,107,1
2016-03-23,108,3
2016-03-24,101,2
2016-03-24,102,4
2016-03-24,103,4
2016-03-24,104,2
2016-03-24,105,2
2016-03-24,106,1
2016-03-24,107,1
2016-03-24,108,7
2016-03-25,101,2
2016-03-25,102,3
2016-03-25,103,4
2016-03-25,104,4
2016-03-25,105,1
2016-03-25,106,2
2016-03-25,107,3
2016-03-25,108,3
2016-03-26,101,4
2016-03-26,102,7
2016-03-26,103,2
2016-03-26,104,1
2016-03-26,105,4
2016-03-26,106,3
2016-03-26,107,2
2016-03-26,108,1
2016-03-27,101,3
2016-03-27,102,4
2016-03-27,103,4
2016-03-27,105,2
2016-03-27,107,2
2016-03-27,108,1
2016-03-28,101,3
2016-03-28,102,2
2016-03-28,103,2
2016-03-28,104,8
2016-03-28,105,3
2016-03-28,106,1
2016-03-28,107,1
2016-03-28,108,4
2016-03-29,101,2
2016-03-29,102,1
2016-03-29,103,3
2016-03-29,104,4
2016-03-29,105,1
2016-03-29,107,3
2016-03-29,108,1
2016-03-30,101,4
2016-03-30,102,4
2016-03-30,103,6
2016-03-30,104,7
2016-03-30,105,1
2016-03-30,106,2
2016-03-30,107,3
2016-03-30,108,4
2016-03-31,101,2
2016-03-31,102,2
2016-03-31,103,3
2016-03-31,105,1
2016-03-31,106,2
2016-03-31,107,1
2016-03-31,108,2
2016-04-01,101,2
2016-04-01,102,2
2016-04-01,103,1
2016-04-01,104,2
2016-04-01,106,2
2016-04-01,107,1
2016-04-01,108,2
2016-04-02,102,4
2016-04-02,103,1
2016-04-02,104,8
2016-04-02,105,1
2016-04-02,106,2
2016-04-02,107,2
2016-04-02,108,1
2016-04-03,102,3
2016-04-03,103,2
2016-04-03,104,1
2016-04-03,105,1
2016-04-03,107,2
2016-04-03,108,1
2016-04-04,107,2
2016-04-04,108,1
2016-04-05,101,1
2016-04-05,102,1
2016-04-05,105,1
2016-04-05,107,2
2016-04-06,101,1
2016-04-06,102,4
2016-04-06,103,1
2016-04-06,104,1
2016-04-06,105,1
2016-04-06,106,2
2016-04-06,107,2
2016-04-06,108,1
2016-04-07,101,1
2016-04-07,103,3
2016-04-07,105,1
2016-04-07,106,1
2016-04-07,108,1
2016-04-08,101,3
2016-04-08,102,3
2016-04-08,103,3
2016-04-08,105,2
2016-04-08,106,1
2016-04-08,107,2
2016-04-08,108,2
2016-04-09,101,2
2016-04-09,102,9
2016-04-09,103,2
2016-04-09,104,5
2016-04-09,108,3
2016-04-10,101,2
2016-04-10,102,8
2016-04-10,103,1
2016-04-10,104,2
2016-04-10,105,2
2016-04-10,106,1
2016-04-10,107,1
2016-04-10,108,1
2016-04-11,102,4
2016-04-11,103,3
2016-04-11,104,4
2016-04-11,105,1
2016-04-11,107,5
2016-04-12,101,2
2016-04-12,102,2
2016-04-12,103,2
2016-04-12,104,5
2016-04-12,106,2
2016-04-12,107,2
2016-04-12,108,3
2016-04-13,101,2
2016-04-13,102,4
2016-04-13,103,1
2016-04-13,106,2
2016-04-13,107,3
2016-04-13,108,2
2016-04-14,101,2
2016-04-14,102,1
2016-04-14,104,1
2016-04-14,105,3
2016-04-14,107,5
2016-04-14,108,3
2016-04-15,101,2
2016-04-15,102,2
2016-04-15,103,3
2016-04-15,104,3
2016-04-15,105,3
2016-04-15,106,3
2016-04-15,107,2
2016-04-15,108,3
2016-04-16,101,1
2016-04-16,102,10
2016-04-16,103,3
2016-04-16,104,3
2016-04-16,105,4
2016-04-16,106,2
2016-04-16,108,1
2016-04-17,101,4
2016-04-17,102,2
2016-04-17,103,2
2016-04-17,104,3
2016-04-17,105,1
2016-04-17,107,2
2016-04-17,108,1
2016-04-18,101,3
2016-04-18,103,4
2016-04-18,104,2
2016-04-18,105,2
2016-04-18,106,2
2016-04-18,107,2
2016-04-18,108,1
2016-04-19,101,5
2016-04-19,102,3
2016-04-19,103,2
2016-04-19,104,1
2016-04-19,105,1
2016-04-19,106,2
2016-04-19,107,4
2016-04-19,108,4
2016-04-20,101,1
2016-04-20,103,3
2016-04-20,104,3
2016-04-20,105,1
2016-04-20,107,6
2016-04-20,108,5
2016-04-21,101,5
2016-04-21,102,3
2016-04-21,103,7
2016-04-21,104,2
2016-04-21,106,1
2016-04-21,107,2
2016-04-21,108,2
2016-04-22,101,1
2016-04-22,102,4
2016-04-22,103,2
2016-04-22,104,4
2016-04-22,105,2
2016-04-22,106,2
2016-04-23,102,3
2016-04-23,103,2
2016-04-23,104,5
2016-04-23,105,2
2016-04-23,106,2
2016-04-23,107,3
2016-04-23,108,1
2016-04-24,101,2
2016-04-24,102,3
2016-04-24,103,1
2016-04-24,104,2
2016-04-24,106,2
2016-04-24,107,2
2016-04-25,101,2
2016-04-25,102,5
2016-04-25,103,5
2016-04-25,104,1
2016-04-25,105,1
2016-04-25,106,4
2016-04-26,101,2
2016-04-26,102,4
2016-04-26,103,2
2016-04-26,104,4
2016-04-26,105,4
2016-04-26,106,1
2016-04-26,107,2
2016-04-26,108,4
2016-04-27,101,1
2016-04-27,102,4
2016-04-27,103,4
2016-04-27,104,1
2016-04-27,105,5
2016-04-27,106,2
2016-04-27,107,5
2016-04-27,108,3
2016-04-28,101,4
2016-04-28,102,5
2016-04-28,104,6
2016-04-28,105,1
2016-04-28,106,2
2016-04-28,107,3
2016-04-28,108,2
2016-04-29,102,8
2016-04-29,103,2
2016-04-29,104,3
2016-04-29,105,5
2016-04-29,106,1
2016-04-29,107,1
2016-04-30,102,6
2016-04-30,103,3
2016-04-30,104,3
2016-04-30,105,2
2016-04-30,106,1
2016-04-30,107,1
2016-05-01,102,3
2016-05-01,104,5
2016-05-01,105,2
2016-05-01,106,1
2016-05-01,107,3
2016-05-02,101,5
2016-05-02,102,4
2016-05-02,103,1
2016-05-02,104,4
2016-05-02,105,2
2016-05-02,106,3
2016-05-02,107,2
2016-05-02,108,5
2016-05-03,101,1
2016-05-03,102,4
2016-05-03,103,3
2016-05-03,104,1
2016-05-03,106,2
2016-05-03,107,3
2016-05-04,101,2
2016-05-04,104,1
2016-05-04,105,2
2016-05-04,106,3
2016-05-04,107,5
2016-05-04,108,2
2016-05-05,101,3
2016-05-05,102,2
2016-05-05,103,3
2016-05-05,104,4
2016-05-05,105,1
2016-05-05,106,3
2016-05-05,107,2
2016-05-05,108,2
2016-05-06,101,4
2016-05-06,102,3
2016-05-06,103,3
2016-05-06,104,2
2016-05-06,106,2
2016-05-06,107,2
2016-05-07,101,2
