1,601,1
1,606,1
1,703,1
3,308,1
3,603,1
3,703,1
4,603,1
5,207,1
6,103,1
6,701,1
7,507,1
7,608,3
8,601,1
8,707,1
9,606,1
9,702,1
9,704,1
9,706,1
10,602,1
11,601,1
11,706,1
12,602,1
12,604,1
12,703,1
13,403,1
14,407,1
15,303,1
15,602,1
15,708,1
16,204,1
16,403,1
16,607,1
16,608,1
17,507,1
18,302,1
18,403,1
19,502,1
19,603,1
20,204,4
20,706,1
20,707,1
21,507,1
21,608,1
21,702,1
22,308,1
22,702,1
22,708,1
23,301,1
24,505,2
24,604,2
24,704,1
25,204,1
25,308,1
25,506,1
25,507,1
25,603,1
25,604,1
26,506,2
26,507,1
26,701,1
26,702,1
26,708,1
27,506,1
27,701,1
27,703,1
28,104,1
28,501,1
28,601,1
29,307,1
29,502,1
29,705,1
30,702,1
30,708,1
31,102,1
31,105,1
31,302,1
31,308,1
31,507,1
31,604,1
31,702,1
31,705,1
32,704,1
33,104,1
33,306,1
33,404,1
33,501,1
33,701,1
33,708,1
34,304,1
34,504,1
34,505,1
34,602,1
34,604,1
34,608,1
34,703,1
34,704,1
34,705,1
35,604,2
36,402,1
36,503,1
36,706,1
37,502,1
37,708,1
38,308,1
38,408,1
38,602,1
38,603,1
38,702,1
38,703,1
39,301,1
39,703,1
40,703,1
41,602,1
42,103,1
42,704,1
42,707,1
43,302,1
43,505,1
43,506,1
43,507,1
43,607,1
44,505,1
44,602,1
44,608,1
44,701,2
44,705,1
45,105,1
45,108,1
45,308,1
45,602,1
45,604,1
46,505,2
46,608,1
46,703,1
46,707,1
47,505,1
47,607,1
47,608,1
47,708,1
48,607,1
49,105,1
49,604,1
49,701,1
50,603,1
51,507,1
51,606,1
51,708,1
52,407,1
52,507,1
53,702,1
53,705,1
