1,38
2,36
3,36
4,27
5,39
6,21
7,26
8,38
9,26
10,29
11,36
12,34
13,57
14,41
15,33
16,39
17,61
18,14
19,26
20,47
21,48
22,46
23,48
24,56
25,51
26,52
27,49
28,42
29,50
30,61
31,51
32,47
33,50
34,49
35,59
36,45
37,50
38,74
39,61
40,61
41,59
42,54
43,59
44,59
45,50
46,59
47,67
48,45
49,46
50,48
51,54
52,50
53,54
