1,3
3,3
4,1
5,1
6,2
7,4
8,2
9,4
10,1
11,2
12,3
13,1
14,1
15,3
16,4
17,1
18,2
19,2
20,6
21,3
22,3
23,1
24,5
25,6
26,6
27,3
28,3
29,3
30,2
31,8
32,1
33,6
34,9
35,2
36,3
37,2
38,6
39,2
40,1
41,1
42,3
43,5
44,6
45,5
46,5
47,4
48,1
49,3
50,1
51,3
52,2
53,2
