1,35
2,45
3,39
4,40
5,37
6,31
7,41
8,37
9,41
10,41
11,44
12,51
13,49
14,43
15,49
16,54
17,40
18,24
19,48
20,47
21,45
22,54
23,43
24,48
25,43
26,40
27,64
28,46
29,44
30,75
31,48
32,60
33,59
34,40
35,49
36,49
37,42
38,30
39,58
40,45
41,39
42,52
43,53
44,42
45,45
46,40
47,47
48,49
49,39
50,48
51,55
52,61
53,48
