1,242
2,278
3,175
4,175
5,214
6,208
7,201
8,229
9,228
10,243
11,277
12,262
13,291
14,222
15,227
16,262
17,251
18,99
19,248
20,282
21,287
22,291
23,267
24,300
25,319
26,322
27,287
28,326
29,325
30,334
31,302
32,327
33,334
34,265
35,267
36,270
37,280
38,291
39,288
40,250
41,301
42,281
43,324
44,298
45,286
46,287
47,283
48,228
49,289
50,335
51,280
52,236
53,231
