REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2/12/2016 1:31:08 PM,DAY,THEFT/OTHER,OTHERS,2600 - 2799 BLOCK OF JASPER STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,06021842,402670,131549,2/6/2016 6:30:37 PM,2/6/2016 6:40:51 PM
1/13/2016 7:10:12 PM,EVENING,THEFT F/AUTO,OTHERS,1800 - 1897 BLOCK OF BRUCE PLACE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,15006829,401854,131473,1/12/2016 12:00:00 PM,1/13/2016 2:00:00 PM
1/7/2016 3:31:35 AM,MIDNIGHT,SEX ABUSE,OTHERS,1600 - 1699 BLOCK OF SAVANNAH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,15003346,401725,130864,1/2/2016 8:30:18 AM,1/2/2016 9:30:23 AM
5/4/2015 8:32:00 PM,EVENING,BURGLARY,OTHERS,1100 - 1237 BLOCK OF SUMNER ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,15064136,400211,132550,5/3/2015 5:00:00 PM,5/4/2015 8:30:00 PM
5/4/2015 10:24:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2100 - 2199 BLOCK OF SAVANNAH STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,15064237,402312,131041,5/4/2015 10:15:00 PM,5/4/2015 10:16:00 PM
6/5/2015 9:45:00 PM,EVENING,SEX ABUSE,OTHERS,3330 - 3499 BLOCK OF 7TH STREET SE,7,705,8,8C,Cluster 39,009804 1,009804,Precinct 122,15083555,400292,130214,6/5/2015 9:45:00 PM,6/5/2015 9:45:00 PM
6/5/2015 11:48:00 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,3800 - 3899 BLOCK OF 8TH STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,15083570,400444,129567,6/5/2015 11:47:00 PM,6/5/2015 11:47:00 PM
6/6/2015 1:16:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2732 - 2899 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,,010400 2,010400,Precinct 123,15083599,400335,131003,6/6/2015 1:10:00 AM,6/6/2015 1:14:00 AM
6/6/2015 2:40:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,760 - 823 BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,15083638,400497,129046,6/6/2015 1:45:00 AM,6/6/2015 1:49:00 AM
5/9/2015 12:43:00 PM,DAY,THEFT F/AUTO,OTHERS,2400 - 2501 BLOCK OF 25TH STREET SE,7,701,8,8B,Cluster 36,007502 1,007502,Precinct 134,15066915,402605,132249,5/9/2015 12:30:00 PM,5/9/2015 12:35:00 PM
5/8/2015 3:30:00 PM,EVENING,THEFT F/AUTO,OTHERS,3900 - 3945 BLOCK OF 4TH STREET SE,7,706,8,8C,Cluster 39,009801 1,009801,Precinct 121,15066395,399950,129371,5/8/2015 3:19:00 PM,5/8/2015 3:24:00 PM
5/8/2015 4:23:00 PM,EVENING,THEFT/OTHER,OTHERS,3700 - 3841 BLOCK OF 9TH STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,15066448,400504,129677,5/8/2015 3:55:00 PM,5/8/2015 4:22:00 PM
5/8/2015 10:13:00 PM,EVENING,THEFT/OTHER,OTHERS,2300 - 2399 BLOCK OF GREEN STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,15066610,401606,132657,5/8/2015 10:10:00 PM,5/8/2015 10:12:00 PM
5/1/2015 12:59:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3700 - 3841 BLOCK OF 9TH STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,15062018,400504,129677,4/30/2015 5:30:00 PM,4/30/2015 6:30:00 PM
5/1/2015 7:33:00 AM,DAY,THEFT F/AUTO,OTHERS,2200 - 2238 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,15062074,400867,132951,5/1/2015 6:43:00 AM,5/1/2015 6:45:00 AM
5/5/2015 2:39:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,400 - 499 BLOCK OF OAKWOOD STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,15064281,399803,130985,5/5/2015 1:54:00 AM,5/5/2015 2:38:00 AM
5/5/2015 7:32:00 AM,DAY,THEFT F/AUTO,OTHERS,1900 - 2299 BLOCK OF RETTA GILLIAM COURT SE,7,701,8,8A,Cluster 34,007605 1,007605,Precinct 112,15064346,402205,133187,5/5/2015 7:28:00 AM,5/5/2015 7:32:00 AM
5/5/2015 1:27:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,3500 - 3599 BLOCK OF STANTON ROAD SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,15064493,401830,130676,5/5/2015 1:20:00 PM,5/5/2015 1:24:00 PM
5/3/2015 3:50:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,3100 - 3105 BLOCK OF WACLARK PLACE SE,7,707,8,8C,Cluster 39,010400 1,010400,Precinct 123,15063204,399830,130662,5/3/2015 2:50:00 AM,5/3/2015 3:00:00 AM
5/3/2015 12:45:00 PM,DAY,THEFT F/AUTO,OTHERS,901 - 915 BLOCK OF BLAKNEY LANE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,15063350,400675,129827,4/30/2015 7:00:00 PM,5/1/2015 6:00:00 PM
5/6/2015 11:45:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,500 - 599 BLOCK OF OAKWOOD STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,15065444,399965,130859,5/6/2015 8:00:00 AM,5/6/2015 2:00:00 PM
5/6/2015 11:53:00 PM,MIDNIGHT,ROBBERY,GUN,3300 - 3399 BLOCK OF 18TH STREET SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,15065450,401839,130997,5/6/2015 11:50:00 PM,5/6/2015 11:51:00 PM
5/7/2015 7:00:00 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,1300 - 1399 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 38,,,Precinct 121,15065517,401637,129905,5/2/2015 3:00:00 PM,5/7/2015 6:50:00 AM
5/9/2015 2:54:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2330 - 2399 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007407 1,007407,Precinct 118,15066672,401315,131878,5/8/2015 11:54:00 PM,5/9/2015 12:54:00 AM
5/9/2015 9:25:00 AM,DAY,THEFT/OTHER,OTHERS,1700 - 1763 BLOCK OF STANTON TERRACE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,15066833,401801,131151,4/28/2015 12:00:00 PM,5/3/2015 3:00:00 PM
5/3/2015 2:32:00 PM,DAY,THEFT/OTHER,OTHERS,1500 - 1699 BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 120,15063395,401601,130970,5/3/2015 2:00:00 PM,5/3/2015 2:05:00 PM
5/7/2015 12:21:00 PM,DAY,ROBBERY,OTHERS,1700 - 1799 BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,15065673,401745,133271,4/20/2015 11:30:00 AM,4/20/2015 11:45:00 AM
5/7/2015 2:35:00 PM,DAY,THEFT F/AUTO,OTHERS,4100 - 4199 BLOCK OF 2ND STREET SW,7,708,8,8D,,009807 1,009807,Precinct 124,15065698,398817,129091,5/7/2015 12:45:00 PM,5/7/2015 1:00:00 PM
5/9/2015 11:28:00 AM,DAY,THEFT/OTHER,OTHERS,1000 - 1199 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,15066878,401169.779647038490,129438.370613549490,5/9/2015 3:40:00 AM,5/9/2015 4:05:00 AM
5/9/2015 12:30:00 PM,DAY,BURGLARY,OTHERS,2400 - 2599 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,15066893,401004,131818,5/9/2015 11:58:00 AM,5/9/2015 12:15:00 PM
5/5/2015 5:48:00 PM,EVENING,THEFT/OTHER,OTHERS,4100 - 4199 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,15064682,398917,129038,5/5/2015 5:40:00 PM,5/5/2015 5:47:00 PM
5/5/2015 6:33:00 PM,EVENING,THEFT/OTHER,OTHERS,2609 - 2704 BLOCK OF STANTON ROAD SE,7,703,8,8A,Cluster 37,007406 1,007406,Precinct 118,15064689,400863,132294,5/5/2015 11:25:00 AM,5/5/2015 6:30:00 PM
5/5/2015 10:39:00 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF WADE ROAD SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,15064797,400276,132404,5/5/2015 10:00:00 PM,5/5/2015 10:22:00 PM
5/1/2015 5:51:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,4200 - 4283 BLOCK OF 6TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,15062283,400130,128889,5/1/2015 12:35:00 PM,5/1/2015 12:35:00 PM
5/1/2015 5:09:00 PM,EVENING,BURGLARY,OTHERS,2309 - 2399 BLOCK OF 25TH STREET SE,7,702,8,8B,Cluster 36,007502 1,007502,Precinct 134,15062363,402611,132466,5/1/2015 6:20:00 AM,5/1/2015 5:00:00 PM
5/1/2015 11:11:00 PM,MIDNIGHT,THEFT/OTHER,OTHERS,1341 - 1399 BLOCK OF HOWARD ROAD SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,15062389,400711,132485,5/1/2015 6:49:00 PM,5/1/2015 7:00:00 PM
5/3/2015 6:35:00 PM,EVENING,THEFT/OTHER,OTHERS,2918 - 2999 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,Cluster 39,010400 1,010400,Precinct 123,15063468,400240,130832,5/3/2015 5:18:00 PM,5/3/2015 5:19:00 PM
5/2/2015 1:00:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,400 - 499 BLOCK OF NEWCOMB STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,15062544,399855,131051,5/1/2015 11:30:00 PM,5/1/2015 11:45:00 PM
5/4/2015 12:51:00 AM,MIDNIGHT,ROBBERY,GUN,2608 - 2699 BLOCK OF SHERIDAN ROAD SE,7,703,8,8C,Cluster 37,007406 2,007406,Precinct 118,15063668,400573,132129,5/4/2015 12:40:00 AM,5/4/2015 12:41:00 AM
5/7/2015 8:47:00 PM,EVENING,SEX ABUSE,OTHERS,2000 - 2099 BLOCK OF FENDALL STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,15066016,401741,132961,5/7/2015 5:00:00 PM,5/7/2015 6:00:00 PM
5/5/2015 11:01:00 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,4230 - 4299 BLOCK OF 4TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,15064841,400009,128664,5/5/2015 10:00:00 PM,5/5/2015 10:15:00 PM
5/6/2015 7:10:00 AM,DAY,THEFT/OTHER,OTHERS,4200 - 4283 BLOCK OF 6TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,15064931,400130.535806074040,128889.097397039760,5/6/2015 5:00:00 AM,5/6/2015 6:42:00 AM
5/6/2015 11:17:00 AM,DAY,THEFT/OTHER,OTHERS,3100 - 3119 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,705,8,8C,Cluster 39,010400 1,010400,Precinct 123,15064996,400086,130650,5/6/2015 7:30:00 AM,5/6/2015 8:02:00 AM
5/6/2015 11:58:00 AM,DAY,THEFT/OTHER,OTHERS,4600 - 4799 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,15065064,399848,128205,5/6/2015 11:15:00 AM,5/6/2015 11:18:00 AM
5/6/2015 1:33:00 PM,DAY,THEFT F/AUTO,OTHERS,2700 - 2747 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 134,15065094,402760,132416,5/6/2015 11:00:00 AM,5/6/2015 12:00:00 PM
5/4/2015 5:20:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,15063713,400354,131430,5/4/2015 4:50:00 AM,5/4/2015 5:20:00 AM
5/2/2015 4:20:00 PM,EVENING,ROBBERY,OTHERS,LIVINGSTON ROAD SE AND SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,15062843,399810.04095778,128242.84494844,5/2/2015 2:14:00 PM,5/2/2015 2:15:00 PM
5/4/2015 2:04:00 PM,DAY,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF 15TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,15063891,401448,133130,4/8/2015 4:00:00 PM,4/8/2015 6:00:00 PM
5/4/2015 2:04:00 PM,DAY,THEFT/OTHER,OTHERS,ATLANTIC STREET SE AND 8TH STREET SE,7,706,8,8E,Cluster 39,009802 1,009802,Precinct 121,15063916,400465.65999839,129240.96002137,5/4/2015 1:55:00 PM,5/4/2015 2:03:00 PM
5/8/2015 11:27:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,2400 - 2699 BLOCK OF POMEROY ROAD SE,7,703,8,8C,Cluster 37,007406 2,007406,Precinct 118,15066265,400891.339742780080,131932.534679864070,5/7/2015 10:30:00 PM,5/8/2015 9:00:00 AM
5/23/2015 3:40:00 PM,EVENING,THEFT F/AUTO,OTHERS,1900 - 2099 BLOCK OF TRENTON PLACE SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,15075392,402137,130830,5/22/2015 6:15:00 PM,5/23/2015 2:30:00 PM
5/6/2015 2:45:00 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,2632 - 2672 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,15065117,400366,132181,5/6/2015 2:04:00 PM,5/6/2015 2:20:00 PM
5/6/2015 2:18:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,21 - 99 BLOCK OF MISSISSIPPI AVENUE SE,7,707,8,8C,Cluster 39,009803 2,009803,Precinct 124,15065125,399434,129426,5/6/2015 2:10:00 PM,5/6/2015 2:18:00 PM
5/6/2015 6:26:00 PM,EVENING,THEFT/OTHER,OTHERS,1909 - 1999 BLOCK OF 14TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,15065156,401280,133168,5/6/2015 3:09:00 PM,5/6/2015 3:30:00 PM
6/5/2015 9:33:00 PM,EVENING,THEFT/OTHER,OTHERS,1909 - 1999 BLOCK OF 14TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,15083440,401280,133168,6/5/2015 9:20:00 PM,6/5/2015 9:25:00 PM
5/6/2015 8:13:00 PM,EVENING,BURGLARY,OTHERS,900 - 999 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,15065389,401028,129297,5/6/2015 8:10:00 PM,5/6/2015 8:12:00 PM
5/2/2015 3:40:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,3300 - 3405 BLOCK OF WHEELER ROAD SE,7,705,8,8C,Cluster 39,009804 1,009804,Precinct 122,15062884,400536,130403,5/2/2015 3:35:00 PM,5/2/2015 3:39:00 PM
5/2/2015 4:00:00 PM,EVENING,THEFT F/AUTO,OTHERS,812 - 899 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,15062885,400709,129315,5/2/2015 3:00:00 PM,5/2/2015 3:50:00 PM
5/2/2015 9:07:00 PM,EVENING,THEFT F/AUTO,OTHERS,734 - 855 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,15062893,400489,128759,5/1/2015 4:27:00 PM,5/2/2015 4:30:00 PM
5/2/2015 6:54:00 PM,EVENING,THEFT/OTHER,OTHERS,2918 - 2999 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,Cluster 39,010400 1,010400,Precinct 123,15062950,400240,130832,5/2/2015 6:19:00 PM,5/2/2015 6:28:00 PM
5/4/2015 2:25:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,2900 - 2999 BLOCK OF KNOX PLACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,15063975,402554,131862,5/4/2015 1:45:00 PM,5/4/2015 2:00:00 PM
5/4/2015 4:51:00 PM,EVENING,ROBBERY,OTHERS,5TH STREET SE AND ALABAMA AVENUE SE,7,705,8,8C,Cluster 39,009804 2,009804,Precinct 122,15063982,400043.67001399,130584.42002261,5/4/2015 4:49:00 PM,5/4/2015 4:51:00 PM
5/4/2015 6:33:00 PM,EVENING,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,15064017,403121,131703,5/4/2015 5:05:00 PM,5/4/2015 5:10:00 PM
6/2/2015 3:36:00 PM,EVENING,BURGLARY,OTHERS,1800 - 1899 BLOCK OF TRENTON PLACE SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,15081205,401978,130800,6/1/2015 11:40:00 PM,6/1/2015 11:45:00 PM
6/2/2015 1:41:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3500 - 3599 BLOCK OF 19TH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,15081215,402049,130741,6/2/2015 1:30:00 AM,6/2/2015 1:35:00 AM
6/2/2015 7:51:00 AM,DAY,THEFT F/AUTO,OTHERS,4180 - 4530 BLOCK OF LIVINGSTON ROAD SE,7,708,8,8D,Cluster 39,009810 1,009810,Precinct 125,15081252,399688,128741,6/2/2015 12:30:00 AM,6/2/2015 6:20:00 AM
5/16/2015 5:15:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1900 - 2099 BLOCK OF TRENTON PLACE SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,15071140,402137,130830,5/16/2015 4:50:00 PM,5/16/2015 4:53:00 PM
5/16/2015 10:48:00 PM,EVENING,THEFT/OTHER,OTHERS,2900 - 2917 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,15071166,400276,130895,5/16/2015 6:03:00 PM,5/16/2015 6:05:00 PM
