PSA,COUNT,VARIANCE,RELATIVE
605,0.75433978061519236,0.51096135283287047,-0.039680392660817229
308,1.8569689391753652,0.23721854902410433,1.1692347962761434
607,0.38578705719380679,0.56809466255266661,-0.2621885270206849
606,0.4333665050178237,0.5503444994176836,-0.19593941156630323
601,1.2469712062274045,0.3471314335853688,0.62649635648583946
603,6.5197375026106199,0.12991976007114792,1.8982360610764624
604,8.8952012170389949,0.1155335471344161,2.0327370697686802
704,2.2356058237158614,0.28392076048518944,0.91804138324421758
705,0.85114723820079774,0.37031778359055023,0.5215558905062907
706,1.6661715405955975,0.32689856170261455,0.71744772436697513
707,0.67393055501982102,0.52224830334137584,-0.083000858108991743
608,1.4802803148095021,0.32990135710993185,0.70180778582135495
702,0.75990053849798145,0.45090364001256811,0.18701220457488968
703,1.1557135923547541,0.39211855789164862,0.42437398279387528
708,1.439666551332875,0.39835484721733483,0.40111905372675627
602,1.5172578776667789,0.35671331469142009,0.57572800935942992
407,1.5336129484565002,0.42921343660893307,0.27888267352793361
406,0.84789736298963958,0.41589773654903239,0.34325794644690355
405,3.8903245002893474,0.29270791208375679,0.87139485871442957
404,2.8800399816902895,0.26536363053724021,1.01221325137933
403,9.6959174548606875,0.10906112928530742,2.0973043321426199
402,2.7531481541492595,0.27201266908331556,0.97888295933338543
401,1.4826090562160854,0.39143495024620822,0.43115334821721618
301,1.1380059078035374,0.4625905143902791,0.15023813212547163
506,2.0096660510939173,0.25138969439940984,1.0809206947212224
507,3.6333344846461801,0.2178606499615714,1.2699751993690993
504,0.6302120603373339,0.49126837076604013,0.029500154721205291
505,0.80726635641058087,0.38492530884185783,0.4612996679272402
502,3.2869735450738879,0.22953613908605996,1.2022059509806959
503,1.3370311891915052,0.39495032305890021,0.41423725560061497
409,4.9586137352968871,0.15370847287684608,1.704110775880167
501,1.3141880411860964,0.36394521249318479,0.54448824628075343
201,1.5956998792552262,0.44058774295234659,0.23918873821917838
203,0,0,0
202,2.5276353981653878,0.29349056818844743,0.87571208350420116
205,0,0,0
204,4.4921504379599204,0.32292210528489496,0.73366963329557877
207,6.4121873159827842,0.18991838292553709,1.4445338240961096
206,5.1335640389924251,0.22017194721638944,1.2599728312852749
208,3.7130873786887841,0.29462970827839063,0.86162479490138266
302,4.7448282250171863,0.19393513028335474,1.4170378738259439
303,2.4732008124221583,0.35603008389065316,0.58236734210389218
304,7.2174520630187633,0.12895001246178261,1.9079407509587649
305,0.93120996958248869,0.36778289142371756,0.53401487845612539
306,0.29738106521202573,0.56632616467822139,-0.25928383349243228
307,2.817456289025575,0.27450326362050559,0.96628278694609793
108,3.1110167111992801,0.2970207083883647,0.85010560455458839
102,0.44113395733802602,0.54655487875615538,-0.18369534265799214
103,0.41137779891819676,0.53090587780920639,-0.12366414419191062
101,0.028281872758661696,0.76918367653948783,-1.0302490343588859
106,0.79114980964141712,0.48182643035144657,0.068581625560895837
107,2.4598244474309947,0.35569412242871112,0.58349522263751985
104,3.0389431552479373,0.24653627436026948,1.1089084134002036
105,2.7069866854324824,0.273445085155406,0.97099120479175904
701,111.37521714719421,0.0078319871967502674,4.8415063672470984
408,0.97379303312038068,0.48787095998679386,0.050590843509803946
