PSA,COUNT,VARIANCE,RELATIVE
605,0.96576413421100804,0.054559141541599132,0.20739634033245197
308,0.85214851038997819,0.046811934125130517,0.39029478101828996
607,0.54701057003325049,0.061230453934655316,0.08699404691804169
606,0.82418685138943226,0.043545547775052373,0.44687405213878623
601,2.1316532710542568,0.021996149685946875,1.1626766427298278
603,10.450047925127189,0.0066277827504510611,2.3700085108210409
604,6.5775013528003292,0.012478316612986262,1.7308800671452294
704,4.6942275710243377,0.013381035272990172,1.6598627073556087
705,1.7557251352541257,0.020096228855044806,1.2456079920810774
706,2.3646514433207328,0.02391869878556685,1.0675498502018148
707,0.85471420453281199,0.057432072266944356,0.15463921973618167
608,2.0119305467432809,0.025604453008228223,1.008671046211683
702,2.0310619067473592,0.021648328354284097,1.1701386922914627
703,4.0069549315420421,0.013278565104775097,1.6676875848785007
708,3.7737059958868064,0.018025474105013206,1.3647650699188407
602,7.7208022348928509,0.007826319927464187,2.2027416066446666
407,2.3638707453099639,0.033781001312537473,0.71155673942134401
406,0.77934069118326099,0.05195527833611413,0.25894664672024181
405,23.119133635535103,0.0050009716209125088,2.6535628560563427
404,4.2437282289101121,0.017275532026101104,1.3998512569544672
403,13.491466999724169,0.0062592767988514098,2.4276568276775556
402,3.8783921650674156,0.018667240983432976,1.3215585963978649
401,6.5565367325432673,0.010420408201689213,1.91781246309715
301,1.4309230871764873,0.047298319653587662,0.3792803565676286
506,20.865483194018161,0.0023283231037805052,3.4210484020759182
507,21.811367323288302,0.003333947459209341,3.0622556526692435
504,1.3543263687644904,0.0311557996588121,0.79450325313697956
505,1.3109349919691293,0.026901961910981154,0.94614189253983838
502,12.993411526241131,0.0053988576333212634,2.5766811279992732
503,4.1034842081085685,0.015122034693313857,1.5356220496951618
409,2.8445255704028325,0.02231421743907358,1.1483808576463845
501,6.9387721458607645,0.0078064378602560325,2.2083940651697391
201,1.782227442958523,0.048689210854179876,0.34974025689245608
203,0,0,0
202,2.3574476941087452,0.030863258053792642,0.80600739129323695
205,0,0,0
204,5.1686251687232208,0.028863594191044228,0.87394483512858923
207,18.790477695892513,0.0057136654217333493,2.5196836124092314
206,4.6875485349935992,0.021656115783259988,1.1690824142577236
208,12.907387445693633,0.0086297687215020069,2.1075609044690715
302,66.6911600117337,0.0012303924499907914,4.0600550542612153
303,4.5900555160552861,0.020994605370895592,1.2007462739118517
304,3.5322707817134482,0.021148178881973401,1.1933797052641015
305,2.337997318985312,0.01637892329032864,1.4545800906879878
306,0.52496273944882865,0.049561717591942056,0.3090290898499819
307,3.110049283547287,0.023999534665498423,1.0650869070991775
108,22.477490627615168,0.0042129340936316595,2.8276704069140592
102,0.73256722676578812,0.049104332200800904,0.3235111837188272
103,0.80414827411225809,0.039555997367435758,0.54660751746886937
101,0.025485618698185452,0.19325297548548548,-1.1343557747605919
106,1.3160577962040445,0.038386957882022177,0.57749031201498013
107,5.020492184756904,0.019127392470208004,1.2969332117424806
104,8.8145045417951486,0.0080527319068104397,2.1737972127326768
105,3.2835028949754901,0.021764067490150918,1.1640659210633171
701,12.560718405899497,0.0049834807224695687,2.6591758890900499
408,1.2264357482729915,0.050990663946595571,0.28125953019303651
