PSA,COUNT,VARIANCE,RELATIVE
605,1.0802023309681912,0.038383173295958084,0.5959388367109455
308,0.53334301393044858,0.056667734501404388,0.19825721915712857
607,0.46041317460525888,0.05684081829248,0.1912087002733372
606,0.47595877774957662,0.057761433909189197,0.17436652288883966
601,0.3922471608412057,0.087400217673472946,-0.25352585780829096
603,23.108116803444716,0.002286608096706777,3.4401443660991684
604,4.3513575127976907,0.014368933936475647,1.5942714830989595
704,37.322309601065626,0.001294577604800784,4.0096788775580334
705,0.239265828434267,0.10648138392753648,-0.47089556703076479
706,2.2389616683361759,0.019427001546165279,1.2894899250897482
707,0.48339305617906325,0.07792943665288754,-0.13873933876312994
608,0.71272099250644938,0.054036419550634651,0.24746955130521853
702,0.8125092194920559,0.040911111784721177,0.53051039869596295
703,2.3221707705619874,0.017437389942444925,1.3987169131241164
708,1.8680175897197666,0.027512153899691416,0.93814377186140119
602,2.6472045207017185,0.017264073231748389,1.408886004156519
407,5.4428412467425336,0.011463721591039366,1.822116017397319
406,0.29011365343526474,0.1046923122318959,-0.45267040597437191
405,5.2935819975439244,0.01647860412878166,1.4559559156123363
404,3.642430818517882,0.015410481948543886,1.5236188280793252
403,1.8769002708365812,0.033613750286469291,0.73177952738385132
402,0.99324784328908078,0.054439055328749042,0.23592135066835476
401,0.92129885216282614,0.054855201121174257,0.23193761513780881
301,1.9882293605888841,0.026276231861666277,0.98476356638552076
506,1.9358946406645927,0.018848013510143202,1.3200801836503047
507,22.871767228679722,0.0024133582638155016,3.3862861469982803
504,0.32891449667272893,0.094629536469543085,-0.34419989604723294
505,0.3140411734160844,0.083087805146515592,-0.20627141332162191
502,1.7906511051376695,0.029319997901613659,0.87137649151415031
503,1.1776522913041629,0.039606040367772932,0.56386699023003828
409,5.0755201921408233,0.0095754611786398325,2.0039720708816109
501,0.69405210498015535,0.057533253293523323,0.18261947569312706
201,2.0477073680644291,0.032608659955362107,0.76515559996759486
203,3.865710254143107,0.021314700590484792,1.1954078172952662
202,1.6616546988463929,0.033581657912135521,0.73280024268414823
205,3.1086541947331305,0.028601894248378334,0.89652782004429765
204,4.2907434290014317,0.026758564265969342,0.96435660541727175
207,5.1016650916754847,0.015893523178990288,1.4924588386696467
206,2.7641529578892712,0.028019678677411175,0.91746539981338904
208,25.08463106100616,0.003380998019474335,3.0485749243127529
302,3.2119112547330784,0.019159998048010607,1.303407297330049
303,18.796889666490596,0.0039710139198263494,2.8871040550213878
304,1.1577153425612443,0.048534124667111822,0.35444577819423712
305,1.1273597516349632,0.025798217292741565,1.001722257448701
306,0.12080855288175105,0.15540437090182246,-0.88353262551581402
307,5.4600939927669971,0.010564057005337801,1.904472825868073
108,5.8130800330343986,0.012301949324264871,1.7518250588021731
102,0.28634279534549434,0.094339307365757685,-0.33929576466841221
103,0.21408446576782333,0.10948634731536377,-0.50024703101323775
101,0,0,0
106,0.6545925155093455,0.058805712220912021,0.15566569855504997
107,2.7183661198071456,0.026875782275720628,0.95999473387900824
104,2.0723281807260605,0.025773637426767193,1.002629792194621
105,1.371559525496197,0.039456979460393837,0.56766203217509392
701,1.7974618999538896,0.026102170432126703,0.99153563325398864
408,0.83098735596962792,0.058081049622438208,0.16856512064280782
