PSA,COUNT,VARIANCE,RELATIVE
605,1.3090071656714728,0.0080577628006448521,0.78805943070210027
308,0.96195433628472693,0.0080577628006448521,0.78805943070210027
607,0.83628964837838415,0.0080577628006448521,0.78805943070210027
606,0.87921033403573345,0.0080577628006448521,0.78805943070210027
601,1.1115130141375364,0.0080577628006448521,0.78805943070210027
603,1.6292161297996273,0.0080577628006448521,0.78805943070210027
604,1.9430828620348044,0.0080577628006448521,0.78805943070210027
704,1.4888020653823637,0.0080577628006448521,0.78805943070210027
705,0.84263188027934921,0.0080577628006448521,0.78805943070210027
706,1.3560576767494656,0.0080577628006448521,0.78805943070210027
707,1.2212483754084642,0.0080577628006448521,0.78805943070210027
608,1.2237557694136965,0.0080577628006448521,0.78805943070210027
702,1.0511880641989164,0.0080577628006448521,0.78805943070210027
703,1.260924198230553,0.0080577628006448521,0.78805943070210027
708,1.6076820400888374,0.0080577628006448521,0.78805943070210027
602,1.4228723523674816,0.0080577628006448521,0.78805943070210027
407,1.9352656924817715,0.0080577628006448521,0.78805943070210027
406,1.0032525905266647,0.0080577628006448521,0.78805943070210027
405,2.7144752537532453,0.0080577628006448521,0.78805943070210027
404,1.7455887105008687,0.0080577628006448521,0.78805943070210027
403,1.9855610663994618,0.0080577628006448521,0.78805943070210027
402,1.7252345709127985,0.0080577628006448521,0.78805943070210027
401,1.6066495837347861,0.0080577628006448521,0.78805943070210027
301,1.6331984614649155,0.0080577628006448521,0.78805943070210027
506,1.1371769292734075,0.0080577628006448521,0.78805943070210027
507,1.7017830622536985,0.0080577628006448521,0.78805943070210027
504,1.0205093610437053,0.0080577628006448521,0.78805943070210027
505,0.84882661841608364,0.0080577628006448521,0.78805943070210027
502,1.6475053566795943,0.0080577628006448521,0.78805943070210027
503,1.4736102075734265,0.0080577628006448521,0.78805943070210027
409,1.5045838982570985,0.0080577628006448521,0.78805943070210027
501,1.271543749326155,0.0080577628006448521,0.78805943070210027
201,2.0951489339017217,0.0080577628006448521,0.78805943070210027
203,2.5722912641474651,0.0080577628006448521,0.78805943070210027
202,1.7560607678278022,0.0080577628006448521,0.78805943070210027
205,2.7891070989154194,0.0080577628006448521,0.78805943070210027
204,3.5972254381447124,0.0080577628006448521,0.78805943070210027
207,2.5222908777671105,0.0080577628006448521,0.78805943070210027
206,2.4286323368993785,0.0080577628006448521,0.78805943070210027
208,2.616244406163303,0.0080577628006448521,0.78805943070210027
302,1.9184514032529849,0.0080577628006448521,0.78805943070210027
303,2.3040001053479751,0.0080577628006448521,0.78805943070210027
304,1.7861494959172162,0.0080577628006448521,0.78805943070210027
305,0.91047901224431649,0.0080577628006448521,0.78805943070210027
306,0.64277782850707377,0.0080577628006448521,0.78805943070210027
307,1.7879194210968579,0.0080577628006448521,0.78805943070210027
108,2.2174212652076863,0.0080577628006448521,0.78805943070210027
102,0.88407762828551739,0.0080577628006448521,0.78805943070210027
103,0.77640717972890549,0.0080577628006448521,0.78805943070210027
101,0,0,0
106,1.2320154202638591,0.0080577628006448521,0.78805943070210027
107,2.2889557412988304,0.0080577628006448521,0.78805943070210027
104,1.6721368154614142,0.0080577628006448521,0.78805943070210027
105,1.7097477255754001,0.0080577628006448521,0.78805943070210027
701,1.4665305068459833,0.0080577628006448521,0.78805943070210027
408,1.5439647335507263,0.0080577628006448521,0.78805943070210027
