PSA,COUNT,VARIANCE,RELATIVE
605,0.92207129617346828,0.42721276311589884,0.32243451566333819
308,0.6075734002921741,1.3257299736455603,0.2133422167940606
607,0.30603445849374616,0.59528642998682135,-0.33244110994977583
606,0.25190228034483225,0.6626281774532583,-0.57714671361950132
601,0.55466829963637398,0.51321210332734712,-0.022270957785481112
603,4.5327291001014709,0.1553951195758061,1.6960614186746048
604,1.6242909688601914,0.38134691302528667,0.49363178519254902
704,1.9276182489228864,0.28381338613493967,0.93114956669877791
705,0.3543631683281927,0.55822867834053214,-0.19337169053019043
706,1.5221234330237134,0.31400169135099243,0.78836083969994331
707,1.1405920991528464,0.35604846836380188,0.60451012610114996
608,0.72975792782873017,0.46601879785763156,0.15586917247652682
702,0.4859622768133301,0.53320608586542229,-0.098709084639214156
703,1.2320689206974198,0.34525806702386008,0.64968607033271863
708,1.9298144150981753,0.29997153487500361,0.85546663278319302
602,1.2203739903911905,0.37498306487267552,0.51931595678179943
407,1.113621511820245,0.47617203466774227,0.12020890935820588
406,0.34782686039813848,0.61181784933806427,-0.38646155549210509
405,2.0872618078643232,0.402583724193182,0.41009061662349316
404,1.912242592363889,0.32055469563435746,0.76402102417099549
403,1.2544828329678379,0.45163656882639303,0.21365808248173887
402,1.5856238091094228,0.36159794810956369,0.58845108335176921
401,0.77125729142597743,0.52498699211018374,-0.061048049166646974
301,0.88309310460927459,0.49297347821956117,0.057971226282525538
506,0.76490233356401338,0.43467042849114024,0.27628027228064361
507,2.5829456287600552,0.25238108461967212,1.0900901101138809
504,0.55500765750650416,0.49533699991215097,0.063760963166494988
505,0.62151294866828566,0.41464605862517234,0.36113800582303507
502,1.183692915088701,0.41851712040222622,0.34221310918867504
503,1.3539756921436958,0.36045462412867879,0.5881661156553083
409,0.64298328501589885,0.556663178283342,-0.1773167233906591
501,0.68806236403285603,0.49181137778370987,0.05872869471360647
201,1.0576211908680158,0.51327935968156291,-0.010766206938184496
203,1.5764762303122462,0.46129751004374775,0.18323128560588861
202,0,0,0
205,1.8950924118158856,0.43443509690824045,0.28638230250671265
204,3.0135504255215517,0.38238129916778285,0.49579229773532574
207,10.41717562828625,0.11021814812130648,2.0911245870067088
206,1.5301049901213279,0.45360988609555752,0.21084428686952703
208,4.1587428044231132,0.24438086130029779,1.1363091688711489
302,1.4665011963900823,0.40359026056180625,0.40419733287078724
303,1.618830058060247,0.42503756010551053,0.31989312081324667
304,2.0721196912638593,0.30748522464284522,0.82134611292189807
305,0.31544600136107476,0.61091666229576946,-0.38714712593496675
306,0.14888185568969095,0.71862509387322293,-0.78980985721428876
307,0.86990007261286117,0.5217144537170112,-0.047593334819835194
108,1.6880567721329016,0.40488581805471457,0.40006930733544416
102,0.30812640074090569,0.60817924004750978,-0.38119857537172458
103,0.47613184616411697,0.46016325208933684,0.1838539123151188
101,0.017791961159652286,0.85632068513386161,-1.3323880962274346
106,0.92293973286034792,0.4103666015787375,0.38399348447676712
107,1.3303436472624599,0.47482985395119237,0.13017779227424214
104,1.7754859284609747,0.32703857669154157,0.73280801664189665
105,0.90103136844548248,0.49950676012615436,0.032275169848468108
701,1.1050313887566714,0.40658238340438535,0.38981053638703994
408,0.60768899310385294,0.57946736768688578,-0.25960945535535573
