PSA,COUNT,VARIANCE,RELATIVE
605,0.46786394190088065,0.66853962704669823,-0.24078727813411382
308,0.31852142787481225,0.70308157735126775,-0.31721780113636755
607,0.27143425458011239,0.700781791155073,-0.33719563792133644
606,0.34431268580557467,0.6319907063161031,-0.14941451135098302
601,0.35025766530650648,0.72111042551019233,-0.36674894103831529
603,0.62000231970519426,0.64990337638075957,-0.1780716259727253
604,1.8787804726389219,0.35117341809754565,0.75440649636349333
704,0.56175009966809664,0.64859197378675315,-0.18661057341519513
705,0.24072420763342103,0.75525720414843589,-0.4648188421935327
706,0.90227229028364897,0.46103674343037326,0.38063877706683175
707,0.40709507592402117,0.69936930904961747,-0.31052268244371223
608,0.42901940983570974,0.67823537050803917,-0.26011831539091923
702,0.34613074004433958,0.69825802470313747,-0.32280029742478838
703,1.9538679322695924,0.24303502527173748,1.2260254508903752
708,0.60256072134718774,0.6577104650886656,-0.19330082061566112
602,0.53309432867880224,0.65310217397566872,-0.19367507478840612
407,0.87707824784401101,0.58578083734994568,-0.003344263548731974
406,0.30668458412837368,0.73094286845062606,-0.39712335440253826
405,1.4055107469055192,0.54268678058093611,0.12986153035603376
404,0.75975771059526864,0.59938763423224894,-0.043788136348598246
403,1.8704744082922271,0.35929918811794548,0.72834999636930486
402,0.74175589979055589,0.6038237322754364,-0.056038659636957137
401,0.6032749820804818,0.65672579167817136,-0.19147373895684044
301,1.170593654084191,0.43862672866347796,0.45503010905708163
506,0.35741613106361059,0.71938892316043135,-0.36934392537293081
507,0.8786652717665554,0.53728885366605317,0.12703160961198068
504,0.34270643890941332,0.69363059012456163,-0.3031235070349601
505,0.37057542075357275,0.60392942943794947,-0.040738527355993072
502,1.2810297089311022,0.41293285885002717,0.53646140654337127
503,1.0414421288871756,0.44154973062940406,0.44095053226002962
409,0.67964331220639207,0.58509255982531438,-0.0066441090124564894
501,0.43091863703988503,0.69352706255419139,-0.29400826610404462
201,0.96434241517126018,0.58377667646741227,0.012125944705661938
203,1.4857686452527974,0.5035579308110294,0.23919463108667802
202,4.0434140640531204,0.17290430523565159,1.6220757307295015
205,1.5068323224641196,0.52820308868035171,0.17234756999264725
204,2.3298413007623413,0.46864565577669648,0.35369674801453271
207,24.409078398176245,0.045444192785198512,3.0578469922603184
206,1.2798113298411968,0.53647374569578843,0.14744382462167413
208,3.2410553614068074,0.29060896092178412,1.002218579634145
302,0.86744858097384725,0.58849651946407866,-0.005657910657121722
303,20.403267776468972,0.049501675389508115,2.969107715287441
304,0.79644187749552198,0.59394104218915122,-0.019603877249574225
305,0.97899569789119167,0.32551794200195427,0.86061583073245473
306,0.19511544593079372,0.73395535237110132,-0.4041482967142298
307,11.705362743543619,0.066220154445316703,2.6670539124075039
108,2.1930596354820007,0.34719411850008486,0.77701216486613489
102,0.39521822333374823,0.59631131365312828,-0.017047366397604333
103,0.23098730601097192,0.73864403073411111,-0.42425491133283189
101,0,0,0
106,0.41391802037617442,0.69548757259137439,-0.30267929395893045
107,2.3747929551232563,0.33497038249096667,0.82487398220202368
104,0.63367571044310322,0.65253654977359554,-0.18226086117011217
105,0.72115917608675018,0.61123119092531686,-0.075181794817815006
701,0.53272408993020925,0.66339491008297424,-0.22459162476411376
408,0.60790614157594491,0.63486288164934557,-0.14402896101567175
