REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
4/17/2016 10:13:48 AM,DAY,THEFT/OTHER,OTHERS,1230 - 1249 BLOCK OF NEW YORK AVENUE NE,5,505,5,5C,Cluster 22,008803 1,008803,Precinct 76,16059575,400995,138511,4/17/2016 9:00:45 AM,4/17/2016 9:15:05 AM
5/16/2016 5:07:34 AM,MIDNIGHT,ROBBERY,GUN,1300 - 1399 BLOCK OF 2ND STREET NE,5,506,6,6C,Cluster 25,010600 2,010600,Precinct 83,16077661,399695,137774,5/16/2016 4:18:20 AM,5/16/2016 4:20:27 AM
5/16/2016 5:13:17 PM,EVENING,ROBBERY,GUN,830 - 899 BLOCK OF 19TH STREET NE,5,507,5,5D,Cluster 23,008904 2,008904,Precinct 79,16077878,402062,137062,5/16/2016 1:58:11 PM,5/16/2016 2:01:49 PM
5/28/2016 2:51:31 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,700 - 999 BLOCK OF FRANKLIN STREET NE,5,504,5,5E,Cluster 21,009302 1,009302,Precinct 74,16085325,400494,139745,5/27/2016 5:46:04 PM,5/27/2016 7:27:47 PM
5/29/2016 3:33:49 PM,EVENING,ROBBERY,GUN,1000 - 1099 BLOCK OF 19TH STREET NE,5,507,5,5D,Cluster 23,008903 1,008903,Precinct 78,16086481,402062,137282,5/29/2016 2:28:03 PM,5/29/2016 3:00:43 PM
5/4/2016 12:07:28 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,150 - 299 BLOCK OF Q STREET NE,5,502,5,5E,Cluster 21,008702 2,008702,Precinct 75,16070323,399690,138139,5/1/2016 3:00:10 PM,5/2/2016 2:00:17 PM
5/8/2016 6:07:22 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,1200 - 1299 BLOCK OF MOUNT OLIVET ROAD NE,5,506,5,5D,Cluster 23,008804 2,008804,Precinct 78,16072807,401427,137980,5/8/2016 3:00:01 AM,5/8/2016 6:00:21 AM
5/7/2016 8:27:35 AM,DAY,THEFT/OTHER,OTHERS,500 - 599 BLOCK OF EDGEWOOD STREET NE,5,502,5,5E,Cluster 21,009204 2,009204,Precinct 74,16070377,400086,139537,4/16/2016 4:00:20 PM,5/4/2016 12:00:53 PM
5/12/2016 4:11:30 PM,EVENING,THEFT/OTHER,OTHERS,2000 - 2199 BLOCK OF JACKSON STREET NE,5,503,5,5C,Cluster 22,009400 2,009400,Precinct 70,16075408,402152,140253,5/12/2016 2:37:19 PM,5/12/2016 4:09:29 PM
5/5/2016 10:47:14 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,5,505,5,5C,Cluster 22,009102 2,009102,Precinct 72,16070890,400594,139371,5/4/2016 12:00:03 PM,5/4/2016 9:30:50 PM
5/5/2016 10:28:37 AM,DAY,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF IRVING STREET NE,5,504,5,5B,Cluster 22,009301 3,009301,Precinct 73,16070896,401293,140110,5/5/2016 9:40:24 AM,5/5/2016 9:55:13 AM
5/5/2016 5:28:18 PM,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,5,505,5,5C,Cluster 22,009102 2,009102,Precinct 72,16071113,400594,139371,5/5/2016 4:30:25 PM,5/5/2016 5:00:15 PM
5/5/2016 9:49:05 PM,EVENING,THEFT F/AUTO,OTHERS,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,5,502,5,5E,Cluster 21,009204 2,009204,Precinct 74,16071129,400246,139229,5/5/2016 5:10:31 PM,5/5/2016 6:48:01 PM
5/5/2016 8:08:29 PM,EVENING,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF FRANKLIN STREET NE,5,504,5,5B,Cluster 22,009302 1,009302,Precinct 73,16071242,400929,139738,5/5/2016 7:40:47 PM,5/5/2016 8:00:28 PM
5/5/2016 9:08:12 PM,EVENING,THEFT F/AUTO,OTHERS,2800 - 2899 BLOCK OF 14TH STREET NE,5,504,5,5B,Cluster 22,009302 1,009302,Precinct 73,16071244,401227,139817,5/5/2016 7:52:45 PM,5/5/2016 8:42:08 PM
5/13/2016 10:25:44 AM,DAY,THEFT F/AUTO,OTHERS,1250 - 1299 BLOCK OF 4TH STREET NE,5,506,5,5D,Cluster 23,008803 1,008803,Precinct 76,16075897,400038,137846,5/13/2016 8:00:53 AM,5/13/2016 8:30:39 AM
5/5/2016 10:05:43 PM,EVENING,THEFT/OTHER,OTHERS,1600 - 1799 BLOCK OF W STREET NE,5,505,5,5C,Cluster 22,009102 2,009102,Precinct 72,16071288,401755,139047,5/5/2016 7:00:50 AM,5/5/2016 8:30:35 PM
5/5/2016 10:48:01 PM,EVENING,THEFT F/AUTO,OTHERS,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,5,502,5,5E,Cluster 21,009204 2,009204,Precinct 74,16071304,400246,139229,5/5/2016 9:22:26 PM,5/5/2016 10:40:53 PM
5/6/2016 12:58:16 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF R STREET NW,5,501,5,5E,Cluster 21,003302 2,003302,Precinct 19,16071362,399080,138304,5/5/2016 2:00:44 PM,5/5/2016 11:00:09 PM
5/6/2016 2:26:21 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,400 - 1229 BLOCK OF NEW YORK AVENUE NE,5,505,5,5D,Cluster 23,008803 1,008803,Precinct 76,16071419,400544,138310,5/6/2016 1:04:49 AM,5/6/2016 2:00:11 AM
5/6/2016 7:11:55 AM,DAY,BURGLARY,OTHERS,700 - 799 BLOCK OF FLORIDA AVENUE NE,5,506,6,6C,Cluster 25,010600 1,010600,Precinct 83,16071472,400387,137463,1/23/2016 6:27:34 AM,5/6/2016 6:27:44 AM
5/8/2016 8:08:51 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,1300 - 1399 BLOCK OF MONTELLO AVENUE NE,5,506,5,5D,Cluster 23,008802 3,008802,Precinct 77,16072823,400988,137462,5/7/2016 1:30:22 PM,5/8/2016 6:00:45 AM
5/8/2016 1:37:09 PM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,1516 - 1699 BLOCK OF BENNING ROAD NE,5,507,6,6A,Cluster 23,007901 4,007901,Precinct 81,16072922,401701,136862,5/8/2016 12:43:32 PM,5/8/2016 1:35:22 PM
5/8/2016 4:20:13 PM,EVENING,THEFT/OTHER,OTHERS,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,5,502,5,5E,Cluster 21,009204 2,009204,Precinct 74,16072988,400246,139229,5/8/2016 3:27:53 PM,5/8/2016 4:19:09 PM
5/15/2016 10:56:53 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1100 - 1199 BLOCK OF 21ST STREET NE,5,507,5,5D,Cluster 23,008903 2,008903,Precinct 78,16077544,402240,137433,5/15/2016 10:03:07 PM,5/15/2016 10:50:50 PM
5/8/2016 9:15:24 PM,EVENING,THEFT/OTHER,OTHERS,1821 - 1899 BLOCK OF 1ST STREET NW,5,501,5,5E,Cluster 21,003302 1,003302,Precinct 19,16073146,398945,138590,5/8/2016 8:22:30 PM,5/8/2016 8:23:35 PM
