REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
6/7/2016 9:06:26 PM,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF H R DRIVE SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16092512,400695,129114,6/6/2016 8:00:21 AM,6/7/2016 7:00:22 PM
6/7/2016 9:47:17 PM,EVENING,THEFT/OTHER,OTHERS,1100 - 1399 BLOCK OF STEVENS ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16092546,400010,132393,6/7/2016 8:31:41 PM,6/7/2016 9:10:48 PM
6/8/2016 12:53:31 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16092650,403121,131703,6/7/2016 11:42:41 PM,6/7/2016 11:56:01 PM
6/1/2016 12:41:04 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,4200 - 4232 BLOCK OF 4TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16088091,399950,128916,5/31/2016 11:25:44 PM,6/1/2016 12:39:16 AM
6/27/2016 3:24:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,1474 1499  BLOCK OF MORRIS ROAD SE,7,703,8,8A,Cluster 28,007407 2,007407,Precinct 118,16105268,401245,132310,6/26/2016 11:40:22 PM,6/27/2016 3:23:56 AM
6/27/2016 12:27:55 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,2300 - 2349 BLOCK OF BRYAN PLACE SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16105477,401032,132302,6/27/2016 12:01:09 AM,6/27/2016 6:40:40 AM
6/27/2016 1:08:49 PM,DAY,BURGLARY,OTHERS,2600 - 2699 BLOCK OF BIRNEY PLACE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16105505,400279,132204,6/23/2016 9:00:48 AM,6/27/2016 10:44:23 AM
6/1/2016 1:28:16 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2400 - 2599 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16088307,401004,131818,6/1/2016 11:43:37 AM,6/1/2016 11:50:01 AM
6/1/2016 2:49:18 PM,DAY,THEFT/OTHER,OTHERS,1800 - 1916 BLOCK OF MISSISSIPPI AVENUE SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16088385,402007,130658,6/1/2016 2:00:47 PM,6/1/2016 2:15:15 PM
6/14/2016 2:36:43 PM,DAY,THEFT/OTHER,OTHERS,3000 - 3099 BLOCK OF 30TH STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16096528,403074,131528,6/7/2016 5:41:22 PM,
6/14/2016 12:19:49 AM,MIDNIGHT,ROBBERY,OTHERS,100 139  BLOCK OF UPSAL STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 124,16096630,399548,130021,6/13/2016 10:40:25 PM,6/13/2016 10:43:28 PM
6/26/2016 4:39:51 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,16104758,399218,129419,6/26/2016 3:25:33 AM,6/26/2016 3:30:41 AM
6/14/2016 2:50:49 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,3000 - 3099 BLOCK OF 24TH PLACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16096832,402497,131749,6/14/2016 11:09:21 AM,6/14/2016 11:17:34 AM
6/14/2016 6:01:55 PM,EVENING,THEFT/OTHER,OTHERS,1100 - 1399 BLOCK OF STEVENS ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16096834,400010,132393,6/14/2016 12:00:21 PM,6/14/2016 1:34:03 PM
6/14/2016 1:40:29 PM,DAY,BURGLARY,OTHERS,2200 - 2399 BLOCK OF PAYNE TERRACE SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16096874,400957,132755,6/13/2016 10:00:52 PM,6/14/2016 11:40:14 AM
6/6/2016 1:10:44 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,800 899  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16091557,400660,129046,6/6/2016 12:20:26 PM,6/6/2016 12:46:43 PM
6/13/2016 7:03:39 AM,DAY,THEFT/OTHER,OTHERS,4600 - 4799 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,16096030,399848,128205,6/12/2016 11:36:11 PM,6/13/2016 1:30:53 AM
6/13/2016 12:08:22 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,2800 - 2899 BLOCK OF SHIPLEY TERRACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16096207,402886,131330,6/12/2016 8:00:11 PM,6/13/2016 6:00:17 AM
6/6/2016 5:11:24 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,3400 - 3699 BLOCK OF 4TH STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 122,16091668,399950,130181,6/6/2016 12:15:18 PM,6/6/2016 3:00:05 PM
6/12/2016 8:51:05 AM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,3846 3999  BLOCK OF SOUTH CAPITOL STREET,7,707,8,8D,Cluster 39,009807 1,009807,Precinct 124,16095551,399283,129409,6/12/2016 7:30:19 AM,6/12/2016 8:00:55 AM
6/12/2016 4:40:18 PM,EVENING,THEFT/OTHER,OTHERS,2700 - 2799 BLOCK OF WADE ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16095748,400200,132307,6/12/2016 3:23:48 PM,6/12/2016 4:20:05 PM
6/12/2016 9:29:00 PM,EVENING,THEFT/OTHER,OTHERS,4400 4599  BLOCK OF 3RD STREET SE,7,708,8,8D,Cluster 39,009810 1,009810,Precinct 125,16095770,399874,128589,6/12/2016 4:51:02 PM,6/12/2016 5:02:51 PM
6/12/2016 10:04:05 PM,EVENING,ROBBERY,GUN,1340 1399  BLOCK OF HOWARD ROAD SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16095923,400711,132485,6/12/2016 9:06:10 PM,6/12/2016 9:08:59 PM
6/13/2016 1:08:42 AM,MIDNIGHT,ROBBERY,GUN,200 - 399 BLOCK OF SAVANNAH STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 122,16096002,399843,130413,6/12/2016 10:30:17 PM,6/12/2016 10:35:35 PM
6/4/2016 6:42:34 AM,MIDNIGHT,SEX ABUSE,OTHERS,1423 1518  BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16090241,401408,133189,6/4/2016 3:35:51 AM,6/4/2016 3:37:31 AM
6/4/2016 11:50:19 AM,DAY,THEFT/OTHER,OTHERS,3800 - 3899 BLOCK OF 1ST STREET SE,7,707,8,8C,Cluster 39,009803 3,009803,Precinct 124,16090327,399489,129550,6/4/2016 11:03:00 AM,6/4/2016 11:30:13 AM
6/4/2016 8:05:29 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,3261 3299  BLOCK OF 15TH PLACE SE,7,704,8,8E,Cluster 38,007404 2,007404,Precinct 117,16090490,401494,130997,6/4/2016 2:30:16 PM,6/4/2016 3:10:40 PM
6/4/2016 10:57:24 PM,EVENING,THEFT/OTHER,OTHERS,4610 - 4659 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,16090600,399659,128340,6/4/2016 7:18:28 PM,6/4/2016 7:22:12 PM
6/11/2016 1:35:48 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2 - 199 BLOCK OF GALVESTON STREET SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16094980,399228,128424,6/11/2016 8:30:19 AM,6/11/2016 1:35:46 PM
6/11/2016 9:54:06 PM,EVENING,THEFT F/AUTO,OTHERS,600 - 898 BLOCK OF BRANDYWINE STREET SE,7,706,8,8E,Cluster 39,009802 2,009802,Precinct 125,16095290,400331,129143,6/11/2016 8:45:44 PM,6/11/2016 9:50:55 PM
6/3/2016 2:38:08 PM,DAY,THEFT F/AUTO,OTHERS,2000 - 2015 BLOCK OF JASPER STREET SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,16089756,402106,131537,6/3/2016 1:34:33 PM,6/3/2016 2:24:48 PM
6/3/2016 3:44:52 PM,EVENING,ROBBERY,GUN,1200 - 1299 BLOCK OF V STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16089775,401000,133082,6/3/2016 1:53:30 PM,6/3/2016 1:55:48 PM
6/17/2016 10:43:05 AM,DAY,THEFT/OTHER,OTHERS,785 - 4375 BLOCK OF BARNABY ROAD SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16098800,400350,128897,6/16/2016 10:00:51 PM,6/17/2016 7:45:58 AM
6/12/2016 5:46:35 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,20 - 199 BLOCK OF FORRESTER STREET SW,7,708,8,8D,Cluster 39,009807 2,009807,Precinct 126,16095507,399117,128601,6/12/2016 2:52:42 AM,6/12/2016 4:31:25 AM
6/16/2016 9:41:40 AM,DAY,BURGLARY,OTHERS,1234 - 1260 BLOCK OF TALBERT STREET SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16098107,400781,132663,6/16/2016 5:00:24 AM,6/16/2016 6:30:38 AM
6/10/2016 7:36:17 PM,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF WAHLER PLACE SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16094569,400713,129586,6/10/2016 5:50:34 PM,6/10/2016 5:55:12 PM
6/11/2016 3:30:05 AM,MIDNIGHT,THEFT/OTHER,OTHERS,1800 - 1849 BLOCK OF WEBSTER PLACE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,16094716,401851,131339,6/10/2016 11:05:05 PM,6/10/2016 11:50:33 PM
6/23/2016 6:07:26 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,800 899  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16103060,400660,129046,6/23/2016 4:15:17 PM,
6/23/2016 10:32:21 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1600 - 1699 BLOCK OF U STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16103225,401649,133032,6/23/2016 7:54:27 PM,6/23/2016 8:30:12 PM
6/24/2016 3:37:47 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,3300 3328  BLOCK OF 22ND STREET SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16103322,402239,131326,6/23/2016 10:49:37 PM,6/23/2016 11:00:50 PM
6/24/2016 11:46:45 AM,DAY,THEFT/OTHER,OTHERS,734 - 855 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16103482,400489,128759,6/23/2016 10:30:12 PM,6/24/2016 7:40:35 AM
6/30/2016 8:56:35 PM,EVENING,THEFT/OTHER,OTHERS,1500 - 1599 BLOCK OF U STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16107774,401492,133069,6/30/2016 7:48:01 PM,6/30/2016 8:00:26 PM
6/24/2016 12:15:44 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,900 - 999 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16103544,401028,129297,6/24/2016 1:46:33 AM,6/24/2016 1:47:30 AM
6/24/2016 5:05:32 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8B,Cluster 28,007504 1,007504,Precinct 114,16103697,402258,132857,6/24/2016 2:45:03 PM,6/24/2016 2:47:25 PM
6/24/2016 4:55:52 PM,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16103712,401207,133236,1/28/2016 12:10:07 PM,1/28/2016 12:50:12 PM
6/24/2016 10:50:36 PM,EVENING,THEFT/OTHER,OTHERS,2300 2399  BLOCK OF AINGER PLACE SE,7,701,8,8B,Cluster 36,007502 1,007502,Precinct 134,16103971,402374,132186,6/24/2016 10:21:55 PM,6/24/2016 10:26:25 PM
6/25/2016 3:36:02 AM,MIDNIGHT,ROBBERY,GUN,1100 - 1299 BLOCK OF EATON ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16104108,400093,132457,6/25/2016 2:20:53 AM,6/25/2016 2:22:42 AM
6/25/2016 4:42:18 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,3033 3097  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16104138,401535,131621,6/25/2016 3:11:48 AM,6/25/2016 3:20:07 AM
6/27/2016 12:03:36 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,4200 - 4399 BLOCK OF 7TH STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16105460,400251,128889,6/26/2016 7:00:18 PM,6/27/2016 10:30:44 AM
6/27/2016 1:55:16 PM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16105499,403121,131703,6/27/2016 12:24:56 PM,
6/27/2016 3:46:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2300 2399  BLOCK OF AINGER PLACE SE,7,701,8,8B,Cluster 36,007502 1,007502,Precinct 134,16105573,402374,132186,6/27/2016 2:15:36 PM,6/27/2016 2:18:52 PM
6/27/2016 5:01:40 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,1300 1899  BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 38,,,Precinct 121,16105607,401637,129905,6/27/2016 12:00:25 PM,6/27/2016 1:00:00 PM
6/27/2016 5:13:28 PM,EVENING,BURGLARY,OTHERS,2600 - 2631 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16105652,400393,132326,6/27/2016 4:08:01 PM,6/27/2016 5:13:27 PM
6/27/2016 6:11:10 PM,EVENING,THEFT/OTHER,OTHERS,1600 - 1699 BLOCK OF U STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16105690,401649,133032,6/27/2016 5:30:37 PM,6/27/2016 5:35:10 PM
6/27/2016 11:19:34 PM,MIDNIGHT,THEFT/OTHER,OTHERS,1800 1934  BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 34,007504 1,007504,Precinct 114,16105717,401901,133068,6/27/2016 6:21:53 PM,6/27/2016 6:39:24 PM
6/22/2016 3:22:02 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,1700 - 1799 BLOCK OF TRENTON PLACE SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16101956,401873,130774,6/22/2016 1:04:00 AM,6/22/2016 2:00:43 AM
6/28/2016 5:28:37 PM,EVENING,THEFT/OTHER,OTHERS,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,16106237,400354,131430,6/28/2016 2:50:32 PM,6/28/2016 4:10:28 PM
6/29/2016 1:50:44 AM,MIDNIGHT,ROBBERY,GUN,900 - 999 BLOCK OF WAHLER PLACE SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16106554,400713,129586,6/28/2016 9:46:42 PM,6/28/2016 11:02:37 PM
6/29/2016 7:02:33 AM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,2600 - 2799 BLOCK OF JASPER STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16106637,402670,131549,6/29/2016 4:13:25 AM,6/29/2016 4:17:32 AM
6/29/2016 9:20:53 AM,DAY,BURGLARY,OTHERS,1700 - 1799 BLOCK OF TRENTON PLACE SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16106671,401873,130774,6/28/2016 5:13:30 PM,6/29/2016 7:55:42 AM
6/22/2016 8:28:15 PM,EVENING,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16102425,403121,131703,6/22/2016 7:00:17 PM,6/22/2016 7:05:41 PM
6/22/2016 10:39:54 PM,EVENING,BURGLARY,OTHERS,3033 3097  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16102547,401535,131621,6/22/2016 9:58:05 PM,6/22/2016 10:39:52 PM
6/23/2016 3:27:43 PM,EVENING,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16102559,403121,131703,6/22/2016 10:32:49 PM,6/22/2016 11:02:19 PM
6/29/2016 8:08:31 PM,EVENING,ROBBERY,OTHERS,1537 1600  BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16106831,401555,133155,6/29/2016 2:20:55 PM,6/29/2016 2:30:37 PM
6/29/2016 11:26:40 PM,MIDNIGHT,THEFT/OTHER,OTHERS,2000 2098  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16106869,400937,133147,6/28/2016 1:00:54 PM,6/28/2016 2:00:44 PM
6/23/2016 11:10:18 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,100 - 499 BLOCK OF SOUTHERN AVENUE SE,7,708,8,8D,Cluster 39,,,Precinct 125,16102778,399975,128251,6/23/2016 10:00:07 AM,6/23/2016 10:05:11 AM
6/30/2016 12:04:32 AM,MIDNIGHT,THEFT/OTHER,OTHERS,4200 - 4299 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,009807 2,009807,Precinct 126,16107169,399333,128967,6/29/2016 1:30:46 PM,6/29/2016 10:25:21 PM
6/30/2016 2:07:11 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,3400 - 3499 BLOCK OF STANTON ROAD SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16107188,401803,130825,6/29/2016 11:17:11 PM,6/29/2016 11:33:41 PM
6/30/2016 11:33:21 PM,MIDNIGHT,THEFT/OTHER,OTHERS,2250 2301  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8A,Cluster 28,007401 1,007401,Precinct 119,16107680,400770,132839,6/30/2016 5:20:10 PM,6/30/2016 5:35:16 PM
6/28/2016 10:19:22 PM,EVENING,BURGLARY,OTHERS,1 - 199 BLOCK OF DARRINGTON STREET SW,7,708,8,8D,Cluster 39,009807 2,009807,Precinct 126,16106506,399075,128801,6/28/2016 1:00:04 PM,6/28/2016 3:30:12 PM
6/29/2016 2:01:54 PM,DAY,ROBBERY,GUN,1805 - 1911 BLOCK OF 23RD STREET SE,7,701,8,8A,Cluster 34,007605 2,007605,Precinct 112,16106779,402296,133276,6/29/2016 12:18:47 PM,6/29/2016 12:30:51 PM
6/29/2016 1:48:58 PM,DAY,THEFT/OTHER,OTHERS,3846 3999  BLOCK OF SOUTH CAPITOL STREET,7,707,8,8D,Cluster 39,009807 1,009807,Precinct 124,16106794,399283,129409,6/29/2016 1:23:57 PM,
6/29/2016 9:41:29 PM,EVENING,THEFT/OTHER,OTHERS,1100 - 1237 BLOCK OF SUMNER ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16107054,400211,132550,6/29/2016 7:56:11 PM,6/29/2016 8:45:00 PM
6/29/2016 10:44:46 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,3400 - 3499 BLOCK OF 13TH PLACE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16107074,401104,130427,6/29/2016 7:30:48 PM,
6/30/2016 4:34:24 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16107266,403121,131703,6/30/2016 3:30:43 AM,6/30/2016 3:41:02 AM
6/30/2016 5:36:48 AM,MIDNIGHT,BURGLARY,OTHERS,4000 - 4399 BLOCK OF 3RD STREET SE,7,708,8,8D,Cluster 39,009810 1,009810,Precinct 125,16107272,399819,128990,6/30/2016 4:17:41 AM,6/30/2016 4:21:33 AM
6/30/2016 9:56:36 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,500 599  BLOCK OF LEBAUM STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16107307,400183,131022,6/30/2016 8:27:40 AM,
6/2/2016 8:53:02 PM,EVENING,THEFT F/AUTO,OTHERS,3400 - 3499 BLOCK OF 23RD STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16089220,402462,130962,6/2/2016 3:22:41 PM,6/2/2016 3:32:34 PM
6/1/2016 11:21:21 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF BELLEVUE STREET SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16088556,401089,129507,6/1/2016 5:26:21 PM,6/1/2016 6:16:22 PM
6/1/2016 8:12:29 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,3846 3999  BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,16088629,399283,129409,6/1/2016 5:56:10 PM,6/1/2016 8:12:28 PM
6/2/2016 10:47:07 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,4100 - 4199 BLOCK OF 2ND STREET SW,7,708,8,8D,,009807 1,009807,Precinct 124,16088973,398817,129091,6/2/2016 12:15:00 AM,6/2/2016 10:00:59 AM
6/2/2016 9:09:33 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,3500 - 3599 BLOCK OF 18TH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16089314,401936,130715,6/2/2016 5:15:49 PM,6/2/2016 5:18:13 PM
6/2/2016 10:01:22 PM,EVENING,THEFT/OTHER,OTHERS,3098 3099  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16089402,401647,131486,6/2/2016 8:52:32 PM,6/2/2016 9:00:27 PM
6/10/2016 5:39:24 AM,MIDNIGHT,ROBBERY,OTHERS,4200 - 4399 BLOCK OF 7TH STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16094162,400251,128889,6/10/2016 4:39:35 AM,6/10/2016 4:45:07 AM
6/3/2016 11:11:03 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,100 - 147 BLOCK OF WAYNE PLACE SE,7,707,8,8C,Cluster 39,009803 3,009803,Precinct 124,16089651,399581,129706,6/3/2016 9:00:51 AM,6/3/2016 10:50:55 AM
6/3/2016 12:30:40 PM,DAY,THEFT/OTHER,OTHERS,3400 - 3699 BLOCK OF 4TH STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 122,16089656,399950,130181,6/2/2016 6:45:40 PM,6/3/2016 10:45:11 AM
6/3/2016 4:46:57 PM,EVENING,BURGLARY,OTHERS,1600 - 1899 BLOCK OF W STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16089833,401712,132801,6/3/2016 11:30:53 AM,6/3/2016 2:20:52 PM
6/3/2016 5:54:50 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1200 - 1221 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16089904,401269,129538,6/3/2016 3:46:00 PM,6/3/2016 5:45:33 PM
6/3/2016 9:30:18 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,800 899  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16090050,400660,129046,5/31/2016 8:45:04 PM,5/31/2016 8:50:12 PM
6/3/2016 10:33:40 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,1300 1500  BLOCK OF MISSISSIPPI AVENUE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16090051,401264,130300,6/3/2016 8:30:49 PM,6/3/2016 8:38:10 PM
6/4/2016 10:13:42 AM,DAY,ROBBERY,OTHERS,1000 - 1199 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16090279,401169,129438,6/4/2016 9:08:07 AM,6/4/2016 9:15:34 AM
6/4/2016 2:39:52 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,100 162  BLOCK OF JOLIET STREET SW,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 126,16090393,399449,128165,6/3/2016 10:00:29 PM,6/4/2016 1:00:53 PM
6/6/2016 6:49:43 PM,EVENING,BURGLARY,OTHERS,1900 - 2099 BLOCK OF TREMONT STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16091749,402130,130896,6/6/2016 8:00:03 AM,6/6/2016 1:30:30 PM
6/6/2016 10:01:18 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2700 - 2799 BLOCK OF BRUCE PLACE SE,7,702,8,8B,Cluster 36,007504 1,007504,Precinct 114,16091885,402223,132166,6/5/2016 4:00:53 AM,6/5/2016 5:00:58 AM
6/7/2016 12:55:56 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3224 - 3299 BLOCK OF 13TH STREET SE,7,705,8,8E,Cluster 39,007304 2,007304,Precinct 120,16091952,400997,130640,6/6/2016 11:59:42 AM,6/6/2016 7:30:46 PM
6/7/2016 1:34:01 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16091974,402196,131449,6/6/2016 10:52:21 PM,6/6/2016 10:55:45 PM
6/7/2016 7:04:09 AM,DAY,THEFT/OTHER,OTHERS,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,16092039,400354,131430,6/7/2016 6:12:59 AM,6/7/2016 6:50:25 AM
6/7/2016 8:12:04 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,1400 - 1407 BLOCK OF HOWARD ROAD SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16092055,400879,132468,6/6/2016 10:45:09 PM,6/7/2016 7:00:59 AM
6/7/2016 11:44:03 AM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,4200 - 4232 BLOCK OF 4TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16092140,399950,128916,6/7/2016 10:10:36 AM,6/7/2016 10:12:51 AM
