REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
3/29/2016 9:25:07 PM,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF H STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16048159,400489,136927,3/28/2016 11:20:03 AM,3/29/2016 4:35:31 PM
3/29/2016 4:49:37 PM,EVENING,THEFT/OTHER,OTHERS,500 - 599 BLOCK OF NEW JERSEY AVENUE NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16048191,398989,136542,3/29/2016 11:10:34 AM,3/29/2016 4:37:38 PM
3/29/2016 9:59:18 PM,EVENING,THEFT F/AUTO,OTHERS,200 - 299 BLOCK OF F STREET NE,1,104,6,6C,Cluster 25,008301 2,008301,Precinct 84,16048233,399759,136609,3/29/2016 3:00:26 PM,3/29/2016 4:45:31 PM
3/29/2016 10:01:27 PM,EVENING,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF I STREET NE,1,104,6,6A,Cluster 25,008410 1,008410,Precinct 82,16048235,400930,137051,3/29/2016 2:27:51 PM,3/29/2016 5:42:25 PM
3/30/2016 12:22:19 PM,DAY,THEFT/OTHER,OTHERS,500 - 599 BLOCK OF NEW JERSEY AVENUE NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16048285,398989,136542,3/29/2016 8:00:58 AM,3/29/2016 6:30:56 PM
3/30/2016 12:37:31 PM,DAY,THEFT/OTHER,OTHERS,500 - 599 BLOCK OF NEW JERSEY AVENUE NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16048296,398989,136542,3/29/2016 7:30:39 AM,3/29/2016 7:40:52 PM
4/6/2016 10:20:35 PM,EVENING,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16053084,398596,137118,4/6/2016 9:43:52 PM,4/6/2016 10:20:34 PM
4/7/2016 12:59:53 PM,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16053337,399078,136928,4/7/2016 11:20:43 AM,4/7/2016 11:40:40 AM
4/8/2016 6:57:18 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,1000 - 1099 BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004701 2,004701,Precinct 1,16053380,398597,137252,4/7/2016 1:37:36 PM,4/7/2016 2:15:36 PM
3/13/2016 8:27:52 PM,EVENING,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16038816,397834,136610,3/13/2016 12:06:10 PM,3/13/2016 6:45:45 PM
3/13/2016 8:56:38 PM,EVENING,ROBBERY,OTHERS,100 - 199 BLOCK OF 11TH STREET NE,1,107,6,6A,Cluster 26,008100 3,008100,Precinct 85,16038827,400734,135927,3/13/2016 8:14:51 PM,3/13/2016 8:19:32 PM
3/13/2016 10:24:07 PM,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16038884,398099,136943,3/13/2016 12:30:19 PM,3/13/2016 10:15:02 PM
3/14/2016 12:11:49 AM,MIDNIGHT,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF H STREET NE,1,104,6,6A,Cluster 25,008402 1,008402,Precinct 82,16038911,401135,136927,3/12/2016 10:00:35 AM,3/13/2016 5:00:33 AM
3/14/2016 1:35:32 PM,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16039041,399078,136928,3/14/2016 9:26:30 AM,3/14/2016 9:30:24 AM
3/15/2016 9:48:54 AM,DAY,THEFT F/AUTO,OTHERS,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16039105,401147,134664,3/14/2016 6:00:36 AM,3/14/2016 6:20:30 AM
3/15/2016 10:26:46 AM,DAY,THEFT/OTHER,OTHERS,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,006500 1,006500,Precinct 89,16039117,400232,135255,3/10/2016 5:30:23 PM,3/14/2016 8:00:06 AM
3/21/2016 8:49:59 PM,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043480,397328,136611,3/21/2016 7:40:16 PM,3/21/2016 8:05:48 PM
3/21/2016 9:11:30 PM,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF F STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043490,397963,136595,3/21/2016 8:46:43 PM,3/21/2016 9:11:28 PM
3/2/2016 3:56:17 PM,EVENING,THEFT F/AUTO,OTHERS,813 - 899 BLOCK OF G STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16032279,400515,136784,3/2/2016 10:30:49 AM,3/2/2016 2:30:16 PM
3/2/2016 3:53:44 PM,EVENING,THEFT F/AUTO,OTHERS,300 - 339 BLOCK OF 8TH STREET SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16032280,400437,135275,3/2/2016 2:30:22 PM,3/2/2016 3:17:22 PM
3/2/2016 4:56:00 PM,EVENING,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 7TH STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 83,16032295,400332,136856,3/2/2016 2:00:29 PM,3/2/2016 3:30:07 PM
3/22/2016 1:19:44 PM,DAY,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF L STREET NW,1,101,2,2F,Cluster 8,010100 1,010100,Precinct 129,16043623,397497,137320,3/21/2016 10:53:59 PM,3/22/2016 6:53:08 AM
3/29/2016 8:28:02 PM,EVENING,BURGLARY,OTHERS,1000 - 1099 BLOCK OF H STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16048311,397700,136885,3/29/2016 8:30:13 AM,3/29/2016 5:00:54 PM
3/2/2016 5:44:52 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,900 - 999 BLOCK OF H STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16032365,397833,136884,3/2/2016 11:45:45 AM,3/2/2016 12:05:49 PM
3/2/2016 9:18:47 PM,EVENING,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF I STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16032406,397700,136999,2/29/2016 5:43:19 AM,3/2/2016 4:00:42 PM
3/2/2016 6:52:45 PM,EVENING,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF H STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 83,16032413,400384,136927,3/2/2016 6:00:01 PM,3/2/2016 6:03:39 PM
3/2/2016 11:03:14 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,500 - 699 BLOCK OF 10TH STREET SE,1,107,6,6B,Cluster 26,007000 2,007000,Precinct 90,16032439,400638,134906,3/2/2016 8:45:33 AM,3/2/2016 7:28:21 PM
3/2/2016 9:44:36 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,700 - 799 BLOCK OF 12TH STREET SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16032451,400846,134715,3/2/2016 6:16:03 PM,3/2/2016 8:45:59 PM
3/2/2016 10:06:01 PM,EVENING,BURGLARY,OTHERS,700 - 799 BLOCK OF 7TH STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 83,16032511,400332,136856,3/2/2016 9:22:38 PM,
3/5/2016 4:09:15 PM,EVENING,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF H STREET NE,1,104,6,6C,Cluster 25,008301 1,008301,Precinct 83,16033989,399996,136928,3/5/2016 1:00:48 PM,3/5/2016 2:00:37 PM
3/1/2016 9:59:12 PM,EVENING,THEFT F/AUTO,OTHERS,1000 - 1199 BLOCK OF 6TH STREET SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 142,16031233,398273,134400,2/29/2016 4:30:17 PM,2/29/2016 5:30:07 PM
3/3/2016 2:20:23 AM,MIDNIGHT,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF H STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16032594,400686,136927,3/3/2016 12:43:33 AM,3/3/2016 12:49:20 AM
3/1/2016 12:14:25 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,500 - 599 BLOCK OF 13TH STREET SE,1,108,6,6B,Cluster 26,006900 1,006900,Precinct 91,16031311,401014,134923,2/29/2016 9:30:40 PM,2/29/2016 10:45:54 PM
3/1/2016 6:05:21 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 6TH STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 83,16031352,400135,136856,2/29/2016 11:15:57 PM,2/29/2016 11:45:51 PM
3/1/2016 9:02:54 AM,DAY,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 17TH STREET SE,1,108,6,6B,Cluster 26,006802 2,006802,Precinct 91,16031420,401669,134771,2/29/2016 5:30:45 PM,3/1/2016 6:30:17 AM
3/3/2016 12:03:36 PM,DAY,THEFT/OTHER,OTHERS,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,006500 1,006500,Precinct 89,16032679,400232,135255,3/3/2016 8:56:40 AM,3/3/2016 9:34:26 AM
3/16/2016 4:29:23 PM,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF H STREET NE,1,104,6,6C,Cluster 25,008301 1,008301,Precinct 83,16032711,399996,136928,2/24/2016 5:16:28 PM,3/3/2016 10:53:29 AM
3/3/2016 11:35:19 AM,DAY,THEFT/OTHER,OTHERS,500 - 721 BLOCK OF 2ND STREET NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16032729,398815,136650,1/2/2016 10:00:13 AM,3/3/2016 9:30:34 AM
3/3/2016 12:34:58 PM,DAY,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF 12TH STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16032748,397564,136801,3/3/2016 7:00:31 AM,3/3/2016 10:00:53 AM
3/3/2016 1:52:04 PM,DAY,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16032802,398098,136808,1/22/2016 7:00:34 PM,1/22/2016 9:30:03 PM
3/18/2016 6:47:17 PM,EVENING,THEFT/OTHER,OTHERS,800 - 901 BLOCK OF I STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16032829,397964,137002,3/2/2016 8:00:34 PM,3/2/2016 8:30:46 PM
3/3/2016 4:48:35 PM,EVENING,THEFT/OTHER,OTHERS,300 - 399 BLOCK OF 7TH STREET SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16032862,400331,135279,3/3/2016 11:50:50 AM,3/3/2016 12:05:12 PM
3/6/2016 11:55:38 AM,DAY,BURGLARY,OTHERS,1800 - 1899 BLOCK OF MASSACHUSETTS AVENUE SE,1,108,6,6B,Cluster 26,006802 1,006802,Precinct 87,16034387,401892,135229,3/6/2016 1:38:37 AM,3/6/2016 1:48:10 AM
3/6/2016 1:45:32 PM,DAY,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 4TH STREET NE,1,104,6,6C,Cluster 25,008301 1,008301,Precinct 83,16034397,399950,136856,3/5/2016 5:00:51 PM,3/6/2016 9:00:23 AM
3/28/2016 11:50:47 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE SE,1,108,6,6B,Cluster 26,006802 1,006802,Precinct 87,16047865,401743,135306,3/28/2016 8:59:15 PM,3/28/2016 9:00:51 PM
3/28/2016 11:22:42 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,600 - 699 BLOCK OF F STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16047874,398185,136610,3/28/2016 10:27:34 PM,3/28/2016 11:22:38 PM
3/6/2016 7:06:45 PM,EVENING,THEFT/OTHER,OTHERS,700 - 899 BLOCK OF PENNSYLVANIA AVENUE NW,1,102,2,2C,,006202 1,006202,Precinct 129,16034607,398009,136194,3/6/2016 4:00:54 PM,3/6/2016 4:30:07 PM
3/1/2016 8:34:15 PM,EVENING,THEFT/OTHER,OTHERS,500 - 599 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16031860,398098,136539,3/1/2016 6:00:44 PM,3/1/2016 7:45:09 PM
3/1/2016 9:40:55 PM,EVENING,THEFT/OTHER,OTHERS,900 - 1199 BLOCK OF 4TH STREET SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 142,16031893,398469,134448,3/1/2016 8:55:33 PM,3/1/2016 9:00:50 PM
3/29/2016 10:19:29 AM,DAY,THEFT F/AUTO,OTHERS,1 - 99 BLOCK OF 17TH STREET SE,1,108,6,6B,Cluster 26,006801 2,006801,Precinct 87,16048017,401668,135710,3/28/2016 4:30:19 PM,3/29/2016 8:30:59 AM
4/6/2016 9:48:32 AM,DAY,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 15TH STREET SE,1,108,6,6B,Cluster 26,006900 2,006900,Precinct 91,16052666,401418,134721,4/5/2016 8:34:24 AM,4/6/2016 9:48:30 AM
4/6/2016 11:52:18 AM,DAY,THEFT F/AUTO,OTHERS,400 - 443 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 1,16052677,398532,137185,4/5/2016 4:40:16 PM,4/6/2016 8:42:04 AM
4/6/2016 10:32:36 AM,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF 13TH STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16052687,397430,136664,4/6/2016 9:31:52 AM,4/6/2016 10:32:34 AM
4/6/2016 1:37:00 PM,DAY,THEFT F/AUTO,OTHERS,202 - 299 BLOCK OF 3RD STREET NE,1,107,6,6C,Cluster 25,008200 2,008200,Precinct 130,16052776,399822,136135,4/6/2016 10:30:46 AM,4/6/2016 1:36:59 PM
4/6/2016 6:09:11 PM,EVENING,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16052918,398477,137319,4/6/2016 5:00:13 PM,4/6/2016 5:05:06 PM
3/13/2016 12:40:01 PM,DAY,THEFT/OTHER,OTHERS,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,006500 1,006500,Precinct 89,16038561,400232,135255,3/12/2016 7:45:41 PM,3/13/2016 7:30:32 AM
3/13/2016 12:54:59 PM,DAY,THEFT F/AUTO,OTHERS,100 - 199 BLOCK OF 7TH STREET NE,1,107,6,6C,Cluster 26,008200 1,008200,Precinct 85,16038574,400332,135958,3/12/2016 10:00:03 PM,3/13/2016 8:00:03 AM
3/13/2016 10:40:44 AM,DAY,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF CONSTITUTION AVENUE NE,1,107,6,6C,Cluster 26,008200 1,008200,Precinct 85,16038587,400233,136018,3/12/2016 9:00:03 PM,3/13/2016 9:00:23 AM
3/13/2016 6:12:06 PM,EVENING,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF I STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16038766,397700,136999,3/13/2016 4:35:34 PM,3/13/2016 6:11:51 PM
3/21/2016 1:02:34 PM,DAY,THEFT F/AUTO,OTHERS,1300 - 1318 BLOCK OF PENNSYLVANIA AVENUE SE,1,108,6,6B,Cluster 26,007100 2,007100,Precinct 91,16043174,401035,134835,3/21/2016 11:45:06 AM,3/21/2016 11:50:22 AM
3/21/2016 3:16:43 PM,EVENING,THEFT F/AUTO,OTHERS,810 899  BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16043207,398596,136988,3/21/2016 8:30:49 AM,3/21/2016 12:14:39 PM
3/31/2016 10:41:03 AM,DAY,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF 11TH STREET NE,1,107,6,6A,Cluster 25,008100 1,008100,Precinct 85,16049183,400734,136400,3/30/2016 7:00:49 PM,3/31/2016 9:10:35 AM
3/31/2016 2:26:38 PM,DAY,THEFT F/AUTO,OTHERS,400 - 443 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 1,16049286,398532,137185,3/31/2016 12:15:13 PM,3/31/2016 1:15:28 PM
3/31/2016 4:50:37 PM,EVENING,THEFT F/AUTO,OTHERS,1 - 60 BLOCK OF K STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16049312,399119,137184,3/31/2016 2:44:59 PM,3/31/2016 3:29:19 PM
4/1/2016 1:14:27 AM,MIDNIGHT,THEFT/OTHER,OTHERS,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16049335,398508,136963,3/31/2016 2:00:52 PM,3/31/2016 4:01:27 PM
3/6/2016 8:19:06 PM,EVENING,THEFT/OTHER,OTHERS,1000 - 1299 BLOCK OF SOUTH CAPITOL STREET,1,105,6,6D,Cluster 9,007200 2,007200,Precinct 128,16034650,399210.55,134299.54,3/6/2016 7:23:27 PM,3/6/2016 8:00:47 PM
3/6/2016 9:15:06 PM,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,1,103,6,6C,,006202 1,006202,Precinct 130,16034652,399272,136594,3/6/2016 5:00:17 PM,3/6/2016 6:15:50 PM
3/6/2016 8:18:07 PM,EVENING,ROBBERY,OTHERS,1100 - 1199 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,007100 2,007100,Precinct 91,16034653,400790,134964,3/6/2016 5:20:12 PM,3/6/2016 5:40:36 PM
5/9/2016 3:10:44 PM,EVENING,ROBBERY,OTHERS,500 - 599 BLOCK OF NEW JERSEY AVENUE NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16073525,398989,136542,5/9/2016 1:30:16 PM,5/9/2016 1:35:34 PM
5/9/2016 3:57:02 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,1120 - 1199 BLOCK OF NORTH CAPITOL STREET,1,103,6,6E,Cluster 8,004701 1,004701,Precinct 1,16073568,399213,137478,5/9/2016 2:01:11 PM,5/9/2016 2:25:43 PM
5/9/2016 4:44:46 PM,EVENING,THEFT F/AUTO,OTHERS,500 - 599 BLOCK OF H STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 143,16073573,398315,136884,5/9/2016 2:57:45 PM,5/9/2016 3:00:23 PM
5/9/2016 9:06:09 PM,EVENING,THEFT F/AUTO,OTHERS,1000 - 1099 BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004701 2,004701,Precinct 1,16073773,398597,137252,5/9/2016 6:30:17 PM,5/9/2016 8:45:00 PM
3/9/2016 7:08:43 AM,DAY,THEFT/OTHER,OTHERS,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,006500 1,006500,Precinct 89,16035625,400232,135255,3/3/2016 4:00:57 PM,3/4/2016 2:45:31 PM
3/10/2016 9:37:48 PM,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF H STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16037052,398185,136884,3/10/2016 8:30:32 PM,3/10/2016 8:31:39 PM
