REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
5/1/2016 8:53:22 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,812 - 899 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16068737,400709,129315,5/1/2016 7:28:39 PM,5/1/2016 8:30:14 PM
5/2/2016 2:16:50 PM,DAY,THEFT F/AUTO,OTHERS,1471 1499  BLOCK OF BANGOR STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16068898,401367,132523,5/1/2016 10:00:41 AM,5/2/2016 8:20:15 AM
5/2/2016 11:22:29 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,1800 - 1849 BLOCK OF WEBSTER PLACE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,16068916,401851,131339,5/2/2016 7:56:30 AM,5/2/2016 9:36:20 AM
5/2/2016 1:21:34 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,1300 - 1399 BLOCK OF JASPER PLACE SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16068982,401550,131514,5/2/2016 7:50:08 AM,5/2/2016 8:00:43 AM
5/2/2016 2:21:38 PM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,1820 2099  BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 1,007605,Precinct 112,16069082,401990,133295,5/2/2016 1:26:11 PM,5/2/2016 2:21:34 PM
5/3/2016 8:34:35 AM,DAY,THEFT F/AUTO,OTHERS,600 - 898 BLOCK OF BRANDYWINE STREET SE,7,706,8,8E,Cluster 39,009802 2,009802,Precinct 125,16069528,400331,129143,5/3/2016 6:00:06 AM,5/3/2016 7:34:18 AM
5/3/2016 11:46:44 AM,DAY,ROBBERY,GUN,2000 - 2099 BLOCK OF FENDALL STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16069611,401741,132961,5/3/2016 10:55:14 AM,5/3/2016 10:57:35 AM
5/3/2016 8:20:10 PM,EVENING,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF V STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16069762,401470,132974,5/2/2016 8:00:18 PM,5/3/2016 3:15:02 PM
5/3/2016 7:17:19 PM,EVENING,THEFT/OTHER,OTHERS,734 - 855 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16069894,400489,128759,5/3/2016 4:45:24 AM,5/3/2016 6:15:04 PM
4/26/2016 8:02:19 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,800 899  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16065629,400660,129046,4/26/2016 6:05:06 PM,
4/27/2016 3:05:55 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,1468 1539  BLOCK OF MORRIS ROAD SE,7,701,8,8A,Cluster 28,007407 2,007407,Precinct 118,16065828,401296,132264,4/27/2016 12:06:09 AM,4/27/2016 1:25:14 AM
4/27/2016 2:44:19 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,16065842,399218,129419,4/27/2016 1:05:32 AM,4/27/2016 1:20:09 AM
4/27/2016 8:30:22 AM,DAY,THEFT F/AUTO,OTHERS,734 - 855 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16065909,400489,128759,4/27/2016 6:00:42 AM,4/27/2016 8:20:01 AM
4/28/2016 2:08:30 PM,DAY,THEFT/OTHER,OTHERS,2732 - 2899 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,,010400 2,010400,Precinct 123,16066693,400335,131003,4/28/2016 1:26:23 PM,
5/3/2016 10:24:44 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8B,Cluster 28,007504 1,007504,Precinct 114,16070051,402258,132857,5/3/2016 4:00:14 PM,5/3/2016 7:00:39 PM
5/4/2016 12:42:34 AM,MIDNIGHT,ROBBERY,OTHERS,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,16070095,400354,131430,5/3/2016 11:12:26 PM,5/3/2016 11:34:34 PM
5/4/2016 12:40:27 AM,MIDNIGHT,BURGLARY,OTHERS,1800 - 1899 BLOCK OF SAVANNAH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16070097,401930,130945,5/3/2016 4:30:11 AM,5/3/2016 10:30:06 PM
5/4/2016 10:20:31 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,500 - 599 BLOCK OF OAKWOOD STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16070243,399965,130859,5/4/2016 9:15:03 AM,5/4/2016 9:16:21 AM
3/2/2016 11:51:09 AM,DAY,THEFT F/AUTO,OTHERS,1900 2099  BLOCK OF MINNESOTA AVENUE SE,7,701,8,8A,Cluster 34,007601 3,007601,Precinct 133,16032154,402015,133625,3/1/2016 7:30:07 PM,3/2/2016 9:30:02 AM
3/2/2016 11:54:27 AM,DAY,THEFT/OTHER,OTHERS,2300 - 2499 BLOCK OF HARTFORD STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16032173,402411,131808,2/29/2016 10:56:52 AM,2/29/2016 10:58:03 AM
3/2/2016 2:22:02 PM,DAY,THEFT/OTHER,OTHERS,2632 2663  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16032176,400366,132181,3/1/2016 11:00:55 AM,3/2/2016 12:07:07 PM
3/2/2016 3:13:12 PM,EVENING,THEFT/OTHER,OTHERS,3400 - 3699 BLOCK OF 4TH STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 122,16032246,399950,130181,3/2/2016 12:00:04 PM,3/2/2016 1:00:08 PM
3/8/2016 4:50:36 PM,EVENING,ROBBERY,OTHERS,1290 1408  BLOCK OF ALABAMA AVENUE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16035668,401146,130808,3/8/2016 3:11:26 PM,3/8/2016 4:50:34 PM
3/8/2016 8:40:31 PM,EVENING,THEFT F/AUTO,OTHERS,1820 2099  BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 1,007605,Precinct 112,16035831,401990,133295,3/7/2016 11:15:11 PM,3/8/2016 8:40:23 PM
3/18/2016 1:21:17 PM,DAY,THEFT/OTHER,OTHERS,1342 - 1399 BLOCK OF VALLEY PLACE SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16041501,401122,132759,3/1/2016 3:00:01 PM,3/18/2016 8:30:16 AM
3/11/2016 4:56:03 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,912 - 999 BLOCK OF VARNEY STREET SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16037227,400814,129809,3/10/2016 9:40:54 PM,3/11/2016 4:25:57 AM
3/11/2016 5:52:40 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,1300 - 1399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16037230,401207,133236,3/11/2016 2:49:47 AM,3/11/2016 3:00:48 AM
3/11/2016 3:02:56 PM,EVENING,THEFT/OTHER,OTHERS,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,16037391,400354,131430,3/11/2016 9:00:18 AM,3/11/2016 10:00:19 AM
3/11/2016 4:06:42 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1200 - 1299 BLOCK OF TRENTON PLACE SE,7,705,8,8C,Cluster 39,007304 3,007304,Precinct 120,16037429,400937,130320,3/11/2016 12:55:10 PM,3/11/2016 1:00:37 PM
3/18/2016 2:52:59 PM,DAY,ROBBERY,GUN,600 718  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16041529,400229,129046,3/18/2016 12:00:16 PM,3/18/2016 1:00:48 PM
3/18/2016 6:08:53 PM,EVENING,THEFT/OTHER,OTHERS,1300 - 1319 BLOCK OF CONGRESS STREET SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16041703,401043,130465,3/14/2016 5:30:34 PM,3/14/2016 5:45:46 PM
3/18/2016 5:58:44 PM,EVENING,THEFT/OTHER,OTHERS,1800 - 2099 BLOCK OF SAVANNAH PLACE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16041710,402074,131290,3/18/2016 11:30:50 AM,3/18/2016 5:30:03 PM
3/18/2016 6:50:11 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,900 - 1099 BLOCK OF MISSISSIPPI AVENUE SE,7,705,8,8E,Cluster 39,007304 1,007304,Precinct 120,16041738,400648,130125,3/18/2016 5:23:27 PM,3/18/2016 6:45:10 PM
3/20/2016 2:42:06 PM,DAY,ROBBERY,GUN,2900 - 2999 BLOCK OF KNOX PLACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16042751,402554,131862,3/20/2016 1:29:47 PM,3/20/2016 1:30:47 PM
3/20/2016 9:35:32 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2400 - 2599 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16042859,401004,131818,3/20/2016 4:17:33 PM,3/20/2016 4:50:16 PM
3/7/2016 4:23:55 PM,EVENING,THEFT/OTHER,OTHERS,3400 - 3683 BLOCK OF 22ND STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16035077,402363,130873,3/6/2016 2:00:36 PM,3/6/2016 2:30:49 PM
3/9/2016 12:48:47 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,1300 - 1325 BLOCK OF W STREET SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16035965,401099,132959,3/9/2016 12:23:59 AM,
3/3/2016 1:26:04 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,1700 1713  BLOCK OF 22ND STREET SE,7,701,8,8A,Cluster 34,007601 3,007601,Precinct 133,16032573,402172,133482,3/2/2016 11:29:33 PM,3/3/2016 1:23:52 AM
3/7/2016 6:38:19 PM,EVENING,THEFT/OTHER,OTHERS,3033 3097  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16035164,401535,131621,3/7/2016 5:44:33 PM,3/7/2016 6:00:15 PM
3/7/2016 7:40:18 PM,EVENING,THEFT/OTHER,OTHERS,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,16035195,400354,131430,2/24/2016 11:00:58 PM,2/24/2016 11:30:12 PM
3/7/2016 7:46:53 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,4298 4305  BLOCK OF WHEELER ROAD SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16035221,401012,129435,3/7/2016 12:48:46 PM,3/7/2016 1:46:41 PM
3/7/2016 9:56:23 PM,EVENING,THEFT/OTHER,OTHERS,3000 3038  BLOCK OF STANTON ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16035285,401326,131794,3/7/2016 7:15:00 PM,3/7/2016 7:25:13 PM
3/9/2016 5:01:53 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,400 - 499 BLOCK OF XENIA STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16036004,400024,129469,3/9/2016 12:01:20 AM,3/9/2016 2:50:36 AM
3/9/2016 9:41:16 AM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,3033 3097  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16036056,401535,131621,3/9/2016 8:10:32 AM,3/9/2016 8:30:40 AM
3/13/2016 8:33:02 PM,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF DC VILLAGE LANE SW,7,708,8,8D,,010900 2,010900,Precinct 126,16037545,398794,127300,3/11/2016 3:30:34 PM,3/11/2016 6:02:34 PM
3/11/2016 9:15:02 PM,EVENING,ROBBERY,GUN,3000 - 3099 BLOCK OF 8TH STREET SE,7,705,8,8C,Cluster 39,010400 1,010400,Precinct 123,16037628,400459,130727,3/11/2016 6:49:36 PM,3/11/2016 7:00:53 PM
3/12/2016 2:34:04 AM,MIDNIGHT,THEFT/OTHER,OTHERS,1909 - 1999 BLOCK OF 14TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16037771,401280,133168,3/11/2016 11:07:55 PM,3/11/2016 11:49:17 PM
3/12/2016 12:16:23 AM,MIDNIGHT,THEFT/OTHER,OTHERS,10 199  BLOCK OF DANBURY STREET SW,7,708,8,8D,Cluster 39,009807 2,009807,Precinct 126,16037774,399075,128889,3/11/2016 4:00:09 PM,3/11/2016 11:10:15 PM
3/12/2016 1:45:33 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2600 - 2631 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16037840,400393,132326,3/10/2016 5:00:26 PM,3/12/2016 12:35:43 AM
3/16/2016 2:53:57 PM,DAY,THEFT/OTHER,OTHERS,3264 3299  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 2,007404,Precinct 117,16040288,401698,131050,3/15/2016 1:05:45 PM,3/15/2016 1:07:50 PM
3/16/2016 12:25:37 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,3100 - 3199 BLOCK OF BRUCE PLACE SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16040289,401411,131544,3/15/2016 11:00:50 PM,3/16/2016 10:00:27 AM
3/19/2016 4:02:07 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3900 - 3919 BLOCK OF 1ST STREET SE,7,707,8,8C,Cluster 39,009803 2,009803,Precinct 124,16041939,399489,129417,3/18/2016 11:44:18 PM,3/19/2016 12:15:29 AM
3/19/2016 2:03:34 AM,MIDNIGHT,THEFT/OTHER,OTHERS,812 - 899 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16041952,400709,129315,3/18/2016 11:41:48 PM,3/19/2016 1:22:51 AM
3/19/2016 4:23:45 AM,MIDNIGHT,ROBBERY,GUN,3301 - 3699 BLOCK OF 6TH STREET SE,7,705,8,8C,Cluster 39,009804 2,009804,Precinct 122,16042048,400134,130213,3/19/2016 2:50:05 AM,3/19/2016 2:56:39 AM
3/19/2016 5:14:21 AM,MIDNIGHT,THEFT/OTHER,OTHERS,1909 - 1999 BLOCK OF 14TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16042063,401280,133168,3/19/2016 4:50:51 AM,3/19/2016 5:00:15 AM
3/21/2016 1:14:16 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,1900 - 2099 BLOCK OF MISSISSIPPI AVENUE SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16043179,402164,130679,3/18/2016 1:09:52 PM,3/20/2016 7:00:22 PM
3/21/2016 1:32:36 PM,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF MALCOLM X AVENUE SE,7,705,8,8C,Cluster 39,010400 1,010400,Precinct 123,16043186,400290,130809,3/14/2016 2:00:43 PM,3/20/2016 2:00:28 PM
3/25/2016 9:06:10 PM,EVENING,THEFT F/AUTO,OTHERS,1900 - 1927 BLOCK OF 16TH STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16045857,401542,133215,3/25/2016 2:45:18 PM,3/25/2016 3:15:27 PM
3/1/2016 7:16:28 AM,DAY,THEFT F/AUTO,OTHERS,3700 3851  BLOCK OF 9TH STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16028138,400504,129677,2/23/2016 9:00:46 PM,2/24/2016 2:14:58 PM
3/1/2016 4:24:01 AM,MIDNIGHT,THEFT/OTHER,OTHERS,2301 - 2399 BLOCK OF 24TH STREET SE,7,702,8,8B,Cluster 36,007502 1,007502,Precinct 134,16031319,402451,132622,2/29/2016 11:13:03 PM,2/29/2016 11:20:46 PM
3/1/2016 2:13:18 AM,MIDNIGHT,ROBBERY,GUN,4600 - 4799 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,16031350,399848,128205,3/1/2016 12:03:42 AM,3/1/2016 12:08:16 AM
3/1/2016 10:21:12 AM,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF FORRESTER STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16031467,400135,128579,2/18/2016 7:00:43 AM,2/23/2016 10:30:05 PM
3/1/2016 11:44:43 AM,DAY,THEFT F/AUTO,OTHERS,3301 - 3699 BLOCK OF 6TH STREET SE,7,705,8,8C,Cluster 39,009804 2,009804,Precinct 122,16031508,400134,130213,3/1/2016 10:37:43 AM,3/1/2016 11:30:41 AM
3/1/2016 1:10:44 PM,DAY,THEFT F/AUTO,OTHERS,100 189  BLOCK OF ATLANTIC STREET SW,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,16031527,399179,129310,2/23/2016 10:00:15 AM,3/1/2016 12:29:01 PM
3/1/2016 4:30:33 PM,EVENING,THEFT/OTHER,OTHERS,3400 - 3699 BLOCK OF 4TH STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 122,16031620,399950,130181,3/1/2016 10:00:07 AM,3/1/2016 12:00:12 PM
3/3/2016 1:16:50 PM,DAY,ROBBERY,OTHERS,1300 - 1399 BLOCK OF SAVANNAH PLACE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16032772,401277,130557,3/3/2016 12:14:34 PM,3/3/2016 1:00:50 PM
3/3/2016 1:44:02 PM,DAY,ROBBERY,GUN,1100 - 1299 BLOCK OF EATON ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16032795,400093,132457,3/3/2016 12:58:19 PM,
3/3/2016 2:20:09 PM,DAY,THEFT/OTHER,OTHERS,3400 - 3683 BLOCK OF 22ND STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16032805,402363,130873,12/16/2015 9:45:23 AM,12/16/2015 9:48:00 AM
3/3/2016 6:06:47 PM,EVENING,ROBBERY,OTHERS,2627 2699  BLOCK OF STANTON ROAD SE,7,703,8,8A,Cluster 37,007406 1,007406,Precinct 118,16032936,400863,132294,3/3/2016 4:20:52 PM,3/3/2016 4:28:38 PM
3/17/2016 11:01:56 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,4400 4599  BLOCK OF 3RD STREET SE,7,708,8,8D,Cluster 39,009810 1,009810,Precinct 125,16040840,399874,128589,3/17/2016 9:25:29 AM,3/17/2016 9:50:05 AM
3/17/2016 5:51:06 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,4200 - 4399 BLOCK OF 7TH STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16041061,400251,128889,3/17/2016 6:30:49 AM,3/17/2016 4:30:35 PM
3/9/2016 11:46:41 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,108 - 149 BLOCK OF IRVINGTON STREET SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16036447,399216,128099,3/9/2016 5:00:13 PM,3/9/2016 8:30:21 PM
3/9/2016 11:28:55 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2 - 199 BLOCK OF GALVESTON STREET SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16036487,399228,128424,3/9/2016 9:39:55 PM,
3/10/2016 4:08:37 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,4200 - 4232 BLOCK OF 4TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16036591,399950,128916,3/10/2016 1:27:20 AM,3/10/2016 1:59:48 AM
3/12/2016 7:56:25 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2966 - 3031 BLOCK OF 30TH STREET SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16038251,402978,131688,3/12/2016 7:10:47 PM,3/12/2016 7:20:17 PM
3/16/2016 6:50:41 PM,EVENING,THEFT F/AUTO,OTHERS,3300 3398  BLOCK OF WHEELER ROAD SE,7,705,8,8C,Cluster 39,009804 1,009804,Precinct 122,16040516,400536,130403,3/1/2016 5:00:22 PM,3/16/2016 3:00:32 PM
3/16/2016 9:07:14 PM,EVENING,ROBBERY,OTHERS,600 - 699 BLOCK OF RALEIGH PLACE SE,7,705,8,8C,Cluster 39,010400 1,010400,Precinct 123,16040585,400264,130718,3/16/2016 7:38:24 PM,3/16/2016 7:48:45 PM
3/17/2016 2:34:04 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,300 - 599 BLOCK OF PARKLAND PLACE SE,7,707,8,8C,Cluster 39,010400 1,010400,Precinct 123,16040731,400011,130764,3/16/2016 4:00:19 PM,3/16/2016 4:05:20 PM
3/17/2016 4:33:19 AM,MIDNIGHT,BURGLARY,OTHERS,2600 - 2631 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16040743,400393,132326,3/17/2016 1:44:14 AM,3/17/2016 1:52:32 AM
3/19/2016 11:31:35 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,3030 - 3299 BLOCK OF BUENA VISTA TERRACE SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16042139,402985,131495,3/18/2016 11:00:39 PM,3/19/2016 10:00:22 AM
3/19/2016 12:23:54 PM,DAY,BURGLARY,OTHERS,1800 - 1899 BLOCK OF 18TH STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16042144,401821,133325,3/4/2016 12:00:34 PM,3/16/2016 10:00:24 PM
3/21/2016 4:42:46 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,2400 - 2499 BLOCK OF 15TH PLACE SE,7,702,8,8B,Cluster 37,007407 1,007407,Precinct 118,16043322,401489,131854,3/8/2016 12:00:09 AM,3/13/2016 4:00:22 PM
3/2/2016 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,4200 - 4283 BLOCK OF 6TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16031834,400130,128889,3/1/2016 3:12:27 PM,3/1/2016 10:50:53 PM
3/2/2016 1:43:54 AM,MIDNIGHT,ROBBERY,OTHERS,4024 - 4069 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,16031990,399027,129191,3/2/2016 12:30:56 AM,3/2/2016 12:34:27 AM
3/2/2016 5:43:49 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3200 - 3265 BLOCK OF 23RD STREET SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16032036,402338,131414,3/2/2016 5:00:16 AM,3/2/2016 5:08:46 AM
3/10/2016 12:41:21 PM,DAY,BURGLARY,OTHERS,3030 - 3299 BLOCK OF BUENA VISTA TERRACE SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16036745,402985,131495,3/10/2016 10:30:34 AM,3/10/2016 10:45:03 AM
3/4/2016 3:02:07 AM,MIDNIGHT,ROBBERY,GUN,2701 - 2899 BLOCK OF HARTFORD STREET SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16033163,402810,131849,3/4/2016 1:30:55 AM,3/4/2016 1:35:51 AM
3/4/2016 4:21:11 AM,MIDNIGHT,ROBBERY,KNIFE,4700 - 4799 BLOCK OF SOUTH CAPITOL TERRACE SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16033178,399372,128163,3/4/2016 12:58:17 AM,3/4/2016 1:15:00 AM
3/4/2016 11:17:57 AM,DAY,THEFT/OTHER,OTHERS,1826 1889  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,16033273,401926,131230,2/25/2016 12:00:43 PM,2/25/2016 12:05:53 PM
3/8/2016 4:15:38 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,140 199  BLOCK OF UPSAL STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 124,16035336,399688,130021,3/7/2016 10:35:07 PM,3/7/2016 11:56:14 PM
3/8/2016 7:36:34 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,1200 - 1299 BLOCK OF ALABAMA AVENUE SE,7,705,8,8E,,007304 2,007304,Precinct 119,16035614,400907,130743,3/8/2016 2:08:32 PM,3/8/2016 3:49:55 PM
3/17/2016 7:04:46 PM,EVENING,BURGLARY,OTHERS,444 799  BLOCK OF CONDON TERRACE SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16041104,400216,129491,3/8/2016 8:00:00 AM,3/17/2016 6:15:35 PM
3/10/2016 3:09:40 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1401 1436  BLOCK OF MORRIS ROAD SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 118,16036794,401092,132442,3/10/2016 1:19:39 PM,3/10/2016 1:23:26 PM
3/10/2016 6:04:22 PM,EVENING,THEFT/OTHER,OTHERS,500 599  BLOCK OF LEBAUM STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16036817,400183,131022,3/10/2016 2:33:25 PM,3/10/2016 3:26:19 PM
3/13/2016 12:54:47 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,3000 - 3099 BLOCK OF 30TH STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16038368,403074,131528,3/12/2016 10:24:29 PM,3/12/2016 11:41:42 PM
3/13/2016 4:15:31 AM,MIDNIGHT,THEFT/OTHER,OTHERS,2 - 153 BLOCK OF GALVESTON PLACE SW,7,708,8,8D,Cluster 39,009807 2,009807,Precinct 126,16038465,399156,128511,3/13/2016 3:18:15 AM,3/13/2016 3:20:24 AM
3/13/2016 9:51:18 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,740 - 829 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16038565,400487,129093,3/13/2016 1:15:16 AM,3/13/2016 8:00:17 AM
3/13/2016 11:58:06 AM,DAY,THEFT/OTHER,OTHERS,600 718  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16038605,400229,129046,3/11/2016 10:00:02 AM,3/11/2016 10:30:39 AM
3/18/2016 10:59:37 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,3400 - 3431 BLOCK OF 21ST STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16041445,402263,130963,3/17/2016 6:00:50 PM,3/18/2016 10:48:34 AM
3/18/2016 11:02:02 AM,DAY,ROBBERY,GUN,2337 - 2435 BLOCK OF ALABAMA AVENUE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16041454,402486,131539,3/17/2016 9:30:18 PM,3/17/2016 9:50:30 PM
